user_id,perk
525265,AGE < 50 no child: no cancellation fees
525281,AGE < 50 no child: no cancellation fees
525308,AGE < 50 families with Childen: free hotel meal
525323,AGE < 50 no child: no cancellation fees
525332,AGE < 50 no child: no cancellation fees
525356,Economic hot spots: exclusive disounts
525377,Potential new users: 10% discount on first order.
525379,Potential new users: 10% discount on first order.
525389,AGE < 50 no child: no cancellation fees
525405,AGE < 50 no child: no cancellation fees
525410,AGE < 50 no child: no cancellation fees
525415,AGE < 50 families with Childen: free hotel meal
525447, AGE >= 50 Group: 1 night free hotel with filght
525488,AGE < 50 families with Childen: free hotel meal
525515,AGE < 50 families with Childen: free hotel meal
525529, AGE >= 50 Group: 1 night free hotel with filght
525546,AGE < 50 families with Childen: free hotel meal
525555,AGE < 50 families with Childen: free hotel meal
525591,Economic hot spots: exclusive disounts
525610,AGE < 50 no child: no cancellation fees
525611,AGE < 50 no child: no cancellation fees
525615,AGE < 50 no child: no cancellation fees
525631,Economic hot spots: exclusive disounts
525647,Potential new users: 10% discount on first order.
525671,AGE < 50 no child: no cancellation fees
525684, AGE >= 50 Group: 1 night free hotel with filght
525716, AGE >= 50 Group: 1 night free hotel with filght
525722, AGE >= 50 Group: 1 night free hotel with filght
525734,AGE < 50 families with Childen: free hotel meal
525761,Economic hot spots: exclusive disounts
525769,AGE < 50 no child: no cancellation fees
525789, AGE >= 50 Group: 1 night free hotel with filght
525804,AGE < 50 families with Childen: free hotel meal
525806,AGE < 50 families with Childen: free hotel meal
525824,AGE < 50 no child: no cancellation fees
525842,AGE < 50 no child: no cancellation fees
525844,AGE < 50 no child: no cancellation fees
525848,Economic hot spots: exclusive disounts
525864,AGE < 50 families with Childen: free hotel meal
525879,AGE < 50 families with Childen: free hotel meal
525920,AGE < 50 no child: no cancellation fees
525975,AGE < 50 no child: no cancellation fees
525996,AGE < 50 no child: no cancellation fees
526032,Potential new users: 10% discount on first order.
526036,Potential new users: 10% discount on first order.
526062,AGE < 50 no child: no cancellation fees
526079, AGE >= 50 Group: 1 night free hotel with filght
526084,Economic hot spots: exclusive disounts
526102,AGE < 50 no child: no cancellation fees
526144,AGE < 50 families with Childen: free hotel meal
526154,AGE < 50 families with Childen: free hotel meal
526174, AGE >= 50 Group: 1 night free hotel with filght
526179,AGE < 50 no child: no cancellation fees
526184,AGE < 50 no child: no cancellation fees
526203,AGE < 50 families with Childen: free hotel meal
526206,AGE < 50 families with Childen: free hotel meal
526221, AGE >= 50 Group: 1 night free hotel with filght
526235,AGE < 50 no child: no cancellation fees
526239,AGE < 50 families with Childen: free hotel meal
526256,AGE < 50 no child: no cancellation fees
526258, AGE >= 50 Group: 1 night free hotel with filght
526291,Potential new users: 10% discount on first order.
526297,AGE < 50 no child: no cancellation fees
526303,AGE < 50 families with Childen: free hotel meal
526308,AGE < 50 no child: no cancellation fees
526332,AGE < 50 no child: no cancellation fees
526354,AGE < 50 no child: no cancellation fees
526365,AGE < 50 no child: no cancellation fees
526367,AGE < 50 no child: no cancellation fees
526372,AGE < 50 families with Childen: free hotel meal
526378,AGE < 50 families with Childen: free hotel meal
526409, AGE >= 50 Group: 1 night free hotel with filght
526431,AGE < 50 no child: no cancellation fees
526435,Potential new users: 10% discount on first order.
526443,Potential new users: 10% discount on first order.
526445,AGE < 50 no child: no cancellation fees
526471,AGE < 50 no child: no cancellation fees
526490,AGE < 50 no child: no cancellation fees
526492,AGE < 50 no child: no cancellation fees
526495,AGE < 50 families with Childen: free hotel meal
526540, AGE >= 50 Group: 1 night free hotel with filght
526565,AGE < 50 no child: no cancellation fees
526570, AGE >= 50 Group: 1 night free hotel with filght
526628,AGE < 50 families with Childen: free hotel meal
526668,AGE < 50 families with Childen: free hotel meal
526676,AGE < 50 families with Childen: free hotel meal
526683,AGE < 50 no child: no cancellation fees
526690,AGE < 50 families with Childen: free hotel meal
526711,AGE < 50 no child: no cancellation fees
526727, AGE >= 50 Group: 1 night free hotel with filght
526729,Economic hot spots: exclusive disounts
526740,Potential new users: 10% discount on first order.
526759,AGE < 50 no child: no cancellation fees
526782,AGE < 50 no child: no cancellation fees
526789,AGE < 50 no child: no cancellation fees
526837,AGE < 50 no child: no cancellation fees
526855,Economic hot spots: exclusive disounts
526858,Potential new users: 10% discount on first order.
526867, AGE >= 50 Group: 1 night free hotel with filght
526872, AGE >= 50 Group: 1 night free hotel with filght
526873,AGE < 50 no child: no cancellation fees
526900, AGE >= 50 Group: 1 night free hotel with filght
526901, AGE >= 50 Group: 1 night free hotel with filght
526905, AGE >= 50 Group: 1 night free hotel with filght
526913, AGE >= 50 Group: 1 night free hotel with filght
526916,Potential new users: 10% discount on first order.
526925,AGE < 50 no child: no cancellation fees
526950,AGE < 50 no child: no cancellation fees
526959,AGE < 50 no child: no cancellation fees
526970,AGE < 50 no child: no cancellation fees
527001, AGE >= 50 Group: 1 night free hotel with filght
527004,Economic hot spots: exclusive disounts
527019,AGE < 50 no child: no cancellation fees
527038,AGE < 50 no child: no cancellation fees
527046,AGE < 50 families with Childen: free hotel meal
527075, AGE >= 50 Group: 1 night free hotel with filght
527081,AGE < 50 families with Childen: free hotel meal
527082,AGE < 50 no child: no cancellation fees
527109,AGE < 50 no child: no cancellation fees
527130,Economic hot spots: exclusive disounts
527132, AGE >= 50 Group: 1 night free hotel with filght
527133,AGE < 50 no child: no cancellation fees
527141,AGE < 50 no child: no cancellation fees
527142,AGE < 50 no child: no cancellation fees
527150,AGE < 50 no child: no cancellation fees
527154,AGE < 50 no child: no cancellation fees
527158, AGE >= 50 Group: 1 night free hotel with filght
527187,AGE < 50 families with Childen: free hotel meal
527197,AGE < 50 no child: no cancellation fees
527219,AGE < 50 no child: no cancellation fees
527232, AGE >= 50 Group: 1 night free hotel with filght
527253,AGE < 50 no child: no cancellation fees
527280,AGE < 50 no child: no cancellation fees
527321,AGE < 50 no child: no cancellation fees
527326, AGE >= 50 Group: 1 night free hotel with filght
527344, AGE >= 50 Group: 1 night free hotel with filght
527346,AGE < 50 no child: no cancellation fees
527354, AGE >= 50 Group: 1 night free hotel with filght
527359,AGE < 50 families with Childen: free hotel meal
527365,AGE < 50 families with Childen: free hotel meal
527389,AGE < 50 families with Childen: free hotel meal
527393,AGE < 50 no child: no cancellation fees
527396,AGE < 50 no child: no cancellation fees
527401,AGE < 50 no child: no cancellation fees
527406,AGE < 50 no child: no cancellation fees
527445,Potential new users: 10% discount on first order.
527451,AGE < 50 no child: no cancellation fees
527452,AGE < 50 no child: no cancellation fees
527455,AGE < 50 no child: no cancellation fees
527464,AGE < 50 no child: no cancellation fees
527467,AGE < 50 no child: no cancellation fees
527470,AGE < 50 families with Childen: free hotel meal
527490,AGE < 50 families with Childen: free hotel meal
527507,AGE < 50 families with Childen: free hotel meal
527508, AGE >= 50 Group: 1 night free hotel with filght
527518,AGE < 50 no child: no cancellation fees
527524,AGE < 50 no child: no cancellation fees
527536,Potential new users: 10% discount on first order.
527541,AGE < 50 no child: no cancellation fees
527552, AGE >= 50 Group: 1 night free hotel with filght
527560, AGE >= 50 Group: 1 night free hotel with filght
527564,AGE < 50 no child: no cancellation fees
527585,AGE < 50 no child: no cancellation fees
527605,AGE < 50 no child: no cancellation fees
527689,AGE < 50 no child: no cancellation fees
527690,AGE < 50 no child: no cancellation fees
527726,Potential new users: 10% discount on first order.
527735,Economic hot spots: exclusive disounts
527750,AGE < 50 families with Childen: free hotel meal
527782,AGE < 50 families with Childen: free hotel meal
527783,AGE < 50 no child: no cancellation fees
527801,Potential new users: 10% discount on first order.
527824,Economic hot spots: exclusive disounts
527850,AGE < 50 families with Childen: free hotel meal
527857,AGE < 50 families with Childen: free hotel meal
527886,AGE < 50 no child: no cancellation fees
527928,AGE < 50 no child: no cancellation fees
527944,AGE < 50 no child: no cancellation fees
527945,Potential new users: 10% discount on first order.
527984, AGE >= 50 Group: 1 night free hotel with filght
527987, AGE >= 50 Group: 1 night free hotel with filght
527995, AGE >= 50 Group: 1 night free hotel with filght
528020, AGE >= 50 Group: 1 night free hotel with filght
528028,AGE < 50 no child: no cancellation fees
528046,AGE < 50 no child: no cancellation fees
528061,Economic hot spots: exclusive disounts
528098,Potential new users: 10% discount on first order.
528105,AGE < 50 no child: no cancellation fees
528122,AGE < 50 families with Childen: free hotel meal
528137,Potential new users: 10% discount on first order.
528139,AGE < 50 families with Childen: free hotel meal
528158, AGE >= 50 Group: 1 night free hotel with filght
528164,AGE < 50 no child: no cancellation fees
528179,AGE < 50 families with Childen: free hotel meal
528186,AGE < 50 no child: no cancellation fees
528193,Economic hot spots: exclusive disounts
528216, AGE >= 50 Group: 1 night free hotel with filght
528242,AGE < 50 families with Childen: free hotel meal
528244,AGE < 50 no child: no cancellation fees
528248,AGE < 50 no child: no cancellation fees
528281, AGE >= 50 Group: 1 night free hotel with filght
528322, AGE >= 50 Group: 1 night free hotel with filght
528330,AGE < 50 families with Childen: free hotel meal
528354, AGE >= 50 Group: 1 night free hotel with filght
528372,AGE < 50 families with Childen: free hotel meal
528378,AGE < 50 no child: no cancellation fees
528379,Economic hot spots: exclusive disounts
528411,AGE < 50 no child: no cancellation fees
528413,Potential new users: 10% discount on first order.
528417, AGE >= 50 Group: 1 night free hotel with filght
528421,AGE < 50 no child: no cancellation fees
528455,AGE < 50 families with Childen: free hotel meal
528461,Potential new users: 10% discount on first order.
528490,AGE < 50 no child: no cancellation fees
528500,Potential new users: 10% discount on first order.
528522, AGE >= 50 Group: 1 night free hotel with filght
528528,AGE < 50 no child: no cancellation fees
528542, AGE >= 50 Group: 1 night free hotel with filght
528567,AGE < 50 no child: no cancellation fees
528580,Economic hot spots: exclusive disounts
528612,AGE < 50 families with Childen: free hotel meal
528657,AGE < 50 no child: no cancellation fees
528661,AGE < 50 no child: no cancellation fees
528683, AGE >= 50 Group: 1 night free hotel with filght
528688,Economic hot spots: exclusive disounts
528690,AGE < 50 families with Childen: free hotel meal
528706,Economic hot spots: exclusive disounts
