trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,flight_distance_km
648983-f1e534dffccf40bea23e5b1046edd67d,BOS,montreal,YUL,2,TRUE,2023/4/4 11:00,2023/4/8 11:00,0,Air Canada,45.517,-73.417,158.95,400.2204892
648983-7a27e6b86d3b402abc2747b67de6ad84,BOS,calgary,YYC,1,FALSE,2023/3/18 7:00,,1,Air Canada,51.114,-114.02,305.91,3365.769333
648983-6f27ebd6c2424f52bd2e153ad499ab30,BOS,new york,JFK,1,TRUE,2023/7/2 11:00,2023/7/5 11:00,0,Air France,40.64,-73.779,53.45,300.1621227
650901-efb2dd9990d44264a3e2bf884c9e9649,BTR,oklahoma city,TIK,1,TRUE,2023/7/5 15:00,2023/7/14 15:00,0,Ryanair,35.393,-97.601,136.13,808.5580009
650901-cb1771bc00974ffd95e4c78d14a21e2f,BTR,fresno,FAT,1,TRUE,2023/4/15 8:00,2023/4/20 8:00,1,United Airlines,36.776,-119.718,520.88,2722.653878
652359-6822d72b7c784815861ddd38b13eea9f,BUF,charlotte,CLT,1,TRUE,2023/6/7 10:00,2023/6/10 10:00,0,JetBlue Airways,35.214,-80.943,172.79,879.9421936
652359-b1e7b332feb24b1c9a41f2930ff4aaa5,BUF,toronto,YKZ,1,TRUE,2023/7/1 7:00,2023/7/4 7:00,0,American Airlines,43.862,-79.37,22.54,114.7487296
652359-938faee4c1604c92804857dc16233704,BUF,chicago,ORD,1,TRUE,2023/3/20 8:00,2023/3/30 8:00,0,American Airlines,41.786,-87.752,134.05,751.7323626
655166-b4985d2f61d24462a7df41e77b73d86c,LSV,houston,HOU,2,TRUE,2023/11/19 21:00,2023/11/30 21:00,1,Southwest Airlines,29.607,-95.159,702.34,1991.433201
655166-b4985d2f61d24462a7df41e77b73d86c,LSV,houston,HOU,2,TRUE,2023/11/19 21:00,2023/11/30 21:00,1,Southwest Airlines,29.607,-95.159,702.34,1991.433201
661639-8f526512d87f4300b5314087256d8a34,UGN,phoenix,PHX,1,TRUE,2023/3/24 7:00,2023/3/29 7:00,0,American Airlines,33.535,-112.383,467.19,2353.780543
663376-46af43d271934e719e0a95c74692c14c,EFD,columbus,CMH,1,TRUE,2023/6/14 7:00,2023/6/15 7:00,0,American Airlines,39.998,-82.892,307.82,1606.077769
666049-44f47cd9b7b547d0a328bef3c95b50f7,YHU,new york,JFK,3,TRUE,2023/5/19 7:00,2023/5/21 7:00,0,Caribbean Airlines,40.64,-73.779,300.06,543.0923381
666049-ccaf95bd36714330ad9165056b5685d9,YHU,jacksonville,LRF,3,TRUE,2023/4/7 8:00,2023/4/11 8:00,0,Delta Air Lines,30.494,-81.688,945.14,1818.449221
669449-68aec2becfe04ba692209cf2e093e459,TPA,edmonton,YXD,1,TRUE,2023/3/23 7:00,2023/3/29 7:00,1,United Airlines,53.667,-113.467,744.05,3807.055507
669449-79905f90c14e4cdeb9f8c0a2203ac3b6,TPA,new york,LGA,1,TRUE,2023/4/11 7:00,2023/4/13 7:00,0,Spirit Airlines,40.64,-73.779,267.91,1619.578789
669449-79905f90c14e4cdeb9f8c0a2203ac3b6,TPA,new york,LGA,1,TRUE,2023/4/11 7:00,2023/4/13 7:00,0,Spirit Airlines,40.64,-73.779,267.91,1619.578789
669449-8ae4f5a821aa479b929337055501c563,TPA,xi'an,XIY,2,TRUE,2024/1/16 8:00,2024/1/26 8:00,1,Shandong Airlines,34.446,108.752,4527.8,12973.39025
669449-8ae4f5a821aa479b929337055501c563,TPA,xi'an,XIY,2,TRUE,2024/1/16 8:00,2024/1/26 8:00,1,Shandong Airlines,34.446,108.752,4527.8,12973.39025
458919-34fd51b39840444f986fee91f5bdf4e9,FAT,toronto,YTZ,1,TRUE,2023/4/6 7:00,2023/4/8 7:00,1,Porter Airlines,43.862,-79.37,607.57,3473.931158
460072-7063a3a5e5f04387904b0dd5ef507881,MCI,new york,LGA,1,TRUE,2023/6/21 7:00,2023/6/22 7:00,0,Delta Air Lines,40.64,-73.779,335.73,1786.073162
463783-43acfcb3ccac4cd09cd1afe163787ebd,STL,los angeles,LAX,1,TRUE,2023/4/21 11:00,2023/4/23 11:00,1,United Airlines,33.942,-118.408,455.21,2557.643766
463783-0c945fd3ebbe40cc8dd939deb049d2b9,STL,ottawa,YOW,1,TRUE,2023/1/30 12:00,2023/2/3 12:00,0,WestJet,45.323,-75.669,241.32,1413.302613
463783-048dfcd5e597431085d22327fe5832de,STL,san antonio,SAT,1,TRUE,2023/3/30 13:00,2023/4/4 13:00,1,JetBlue Airways,29.529,-98.279,220.94,1256.591263
465531-207065540f4944f2b1782988e0294438,EWR,louisville,LOU,1,TRUE,2023/1/29 14:00,2023/2/5 14:00,0,Delta Air Lines,38.228,-85.664,178.51,1023.306874
465531-c2651d11936c4bbb8f8de9e7ad93d880,EWR,chicago,UGN,1,TRUE,2023/7/11 10:00,2023/7/15 10:00,0,Delta Air Lines,41.786,-87.752,227.2,1141.027392
467339-9818ac58cfd045dabfa50cc028c417b7,SAN,phoenix,LUF,2,FALSE,2023/3/24 7:00,,2,Delta Air Lines,33.535,-112.383,88.5,456.2585161
467339-ca169eaacfcc4052831bc837eda49882,SAN,los angeles,LSQ,1,TRUE,2023/2/14 7:00,2023/2/18 7:00,1,American Airlines,33.942,-118.408,29.91,175.7703601
467339-db771076deda45a0af2bbaac2c908f04,SAN,indianapolis,IND,1,TRUE,2023/1/11 16:00,2023/1/13 16:00,1,Delta Air Lines,39.717,-86.294,447.73,2862.23512
469699-f8c0ab8dbcdc4f6fb167d1616b91dd44,LGA,chicago,UGN,1,FALSE,2023/1/16 7:00,,2,Delta Air Lines,41.786,-87.752,94,1163.951204
469824-aa01d3bdee8a4ad496963ada309081f4,LAX,phoenix,LUF,1,TRUE,2023/7/1 15:00,2023/7/5 15:00,1,United Airlines,33.535,-112.383,94.89,558.8707141
469824-17846933cc6e477ea6a93aff71c88d34,LAX,san francisco,SFO,1,TRUE,2023/4/10 16:00,2023/4/18 16:00,1,Delta Air Lines,37.619,-122.375,95.36,543.2317983
471186-890ad5b33dfa4b12844124e5213264f3,LAX,new york,LGA,1,TRUE,2023/5/23 14:00,2023/5/26 14:00,0,American Airlines,40.64,-73.779,822.53,3974.209843
471186-766ad50cbeba4f4491a7cf7c0b925155,LAX,dallas,DAL,1,TRUE,2023/3/5 13:00,2023/3/7 13:00,0,Delta Air Lines,32.847,-96.852,355.95,2001.216407
471687-fd74894f2a77484eab4d669fd89c82bc,LAX,phoenix,PHX,1,FALSE,2023/7/16 11:00,,0,Allegiant Air,33.535,-112.383,48.32,558.8707141
471687-9f9e8d92d0ce4101969e5c83980a29f8,LAX,san francisco,SFO,2,TRUE,2023/4/9 9:00,2023/4/12 9:00,0,Southwest Airlines,37.619,-122.375,187.3,543.2317983
471687-57e968580e6c4c888c086adeddee4a7f,LAX,new york,JFK,1,TRUE,2023/3/17 7:00,2023/3/19 7:00,1,Virgin Atlantic Airways,40.64,-73.779,679.25,3974.209843
471687-49875fa44f7e43d9b3038fa730f941a8,LAX,new york,JFK,1,TRUE,2023/2/4 13:00,2023/2/8 13:00,1,American Airlines,40.64,-73.779,776.84,3974.209843
474007-d652c2a72a844659885f7175147c38ec,ORD,louisville,LOU,1,TRUE,2023/3/16 7:00,2023/3/17 7:00,0,Ryanair,38.228,-85.664,77.23,458.4965432
474239-e53fe5c29f0a4c04ab03b316c2b1e13a,BIF,bangkok,BKK,2,TRUE,2024/2/21 7:00,2024/3/2 7:00,1,Lao Airlines,13.912,100.607,4739.53,14170.19818
474239-e53fe5c29f0a4c04ab03b316c2b1e13a,BIF,bangkok,BKK,2,TRUE,2024/2/21 7:00,2024/3/2 7:00,1,Lao Airlines,13.912,100.607,4739.53,14170.19818
475531-06ea98ee644942928ab02136f61ab943,YIP,philadelphia,PHL,1,TRUE,2023/3/14 7:00,2023/3/19 7:00,1,JetBlue Airways,39.872,-75.241,134.64,742.7613483
475531-a27a1602460c4db5ad27397848e60a64,YIP,houston,IAH,1,TRUE,2023/2/4 10:00,2023/2/16 10:00,0,Lufthansa,29.607,-95.159,323.73,1748.254948
475531-3cd3b3df71f04d3eb7da8f9c8318e7cc,YIP,los angeles,LSQ,1,TRUE,2023/6/29 7:00,2023/7/1 7:00,1,Delta Air Lines,33.942,-118.408,525.35,3163.841759
475531-4a69b13e052e4956bf82ccaf2ea98a57,YIP,houston,IAH,1,TRUE,2023/4/28 7:00,2023/4/30 7:00,1,JetBlue Airways,29.607,-95.159,336.08,1748.254948
476104-62136b401310431583f0c24e4a7205b9,SJC,dallas,DAL,1,TRUE,2023/4/16 7:00,2023/4/19 7:00,1,Air France,32.847,-96.852,425.65,2328.43237
476104-3f83e5275d0642fa810c5f4cff339c1d,SJC,los angeles,LAX,1,TRUE,2023/7/24 7:00,2023/7/26 7:00,0,Great Lakes Airlines,33.942,-118.408,89.29,495.7229228
476104-c5a21e4ce4554660975bba65ce6536fd,SJC,dallas,DAL,1,TRUE,2023/3/26 16:00,2023/3/28 16:00,1,AirTran Airways,32.847,-96.852,426.68,2328.43237
476104-7e7c97e5efd44efc9dbf0c22c05602c5,SJC,columbus,CMH,1,TRUE,2023/1/13 7:00,2023/1/15 7:00,2,American Airlines,39.998,-82.892,580.76,3374.16949
476104-c4d7b0df056a42d0a55c9faa2a31a082,SJC,austin,AUS,1,TRUE,2023/2/20 7:00,2023/2/22 7:00,2,Southwest Airlines,30.194,-97.67,385.29,2371.413077
476104-d7db8c1c2be844919cbe0c763098523f,SJC,new york,JFK,1,TRUE,2023/6/19 7:00,2023/6/21 7:00,1,Alitalia,40.64,-73.779,738.64,4124.793561
476124-40d6570c30884e0cba1d5f501cf6663d,YED,jacksonville,JAX,1,TRUE,2023/3/17 7:00,2023/3/18 7:00,0,American Airlines,30.494,-81.688,590.55,3621.012641
476124-e3be157f510a487f82675d5093fa944d,YED,winnipeg,YAV,1,TRUE,2023/5/28 7:00,2023/6/1 7:00,1,United Airlines,50.056,-97.032,224.69,1194.597478
476124-211f8c34ca90416489fb3a883f2ab806,YED,toronto,YKZ,1,TRUE,2023/7/7 13:00,2023/7/13 13:00,1,United Airlines,43.862,-79.37,439.28,2693.467392
477730-7d2f3ef7aeb44d1d9085684e081efc1c,SAN,chicago,ORD,1,TRUE,2023/4/15 12:00,2023/4/22 12:00,0,American Airlines,41.786,-87.752,462.38,2775.984565
477730-bcc618d72ebc470cbc7bb86a5d84655e,SAN,seattle,BFI,1,TRUE,2023/6/6 16:00,2023/6/13 16:00,0,Kenmore Air,47.53,-122.302,289.99,1700.816995
477730-11d7d7e11ef8433ea782e7c4375157a1,SAN,toronto,YTZ,1,TRUE,2023/3/18 16:00,2023/3/24 16:00,0,Porter Airlines,43.862,-79.37,633.58,3488.498098
477730-3b4f83fc84ed4d7b903bf56b0f75f15a,SAN,new york,JFK,1,TRUE,2023/4/1 7:00,2023/4/3 7:00,0,Finnair,40.64,-73.779,719.55,3927.972996
477730-8890c4335feb40709e91ab288df8105e,SAN,new york,LGA,2,TRUE,2023/2/28 7:00,2023/3/5 7:00,0,Allegiant Air,40.64,-73.779,1380.21,3927.972996
478291-cfede0aa7ff14201ac7c363442aee8ff,LGA,san diego,SAN,1,TRUE,2023/6/18 16:00,2023/6/22 16:00,1,Alaska Airlines,32.699,-117.215,705.76,3923.682398
478291-6d1e497e3be749be89eb93019ccff59f,LGA,toronto,YZD,1,TRUE,2023/1/13 13:00,2023/1/16 13:00,1,American Airlines,43.862,-79.37,96.56,567.2430413
481772-c7f165e8ef0b4e12ad0f4d4cbee4782b,OAK,los angeles,LAX,1,TRUE,2023/5/19 7:00,2023/5/24 7:00,1,Virgin Australia,33.942,-118.408,99.92,542.7776294
482621-9170e6298b494b80aa2c9d0618fe2926,LGA,tucson,TUS,2,TRUE,2023/2/10 11:00,2023/2/13 11:00,1,Southwest Airlines,32.166,-110.883,1287.2,3417.157045
483345-4da3ce7a6f984326bac7235f5ea657a1,LGA,jacksonville,NIP,1,TRUE,2023/1/27 9:00,2023/1/30 9:00,0,American Airlines,30.494,-81.688,253.13,1342.632763
483345-1dea982ed7074d3d992c453e983523fe,LGA,los angeles,LAX,1,TRUE,2023/3/2 7:00,2023/3/7 7:00,0,Japan Airlines,33.942,-118.408,722.36,3965.398671
483345-882964b391ad4b6aa16845e9aa6de2e2,LGA,philadelphia,PNE,1,TRUE,2023/3/21 7:00,2023/3/22 7:00,0,Delta Air Lines,39.872,-75.241,29.12,153.6048775
483345-e12dae84e4db4d1a86b3fb75f83ee56c,LGA,milwaukee,MKE,1,TRUE,2023/1/11 14:00,2023/1/14 14:00,1,AirTran Airways,42.947,-87.896,210.16,1184.669796
483345-95230432e4c6486db98bb802d53224d7,LGA,louisville,LOU,3,TRUE,2023/7/20 16:00,2023/7/25 16:00,1,Delta Air Lines,38.228,-85.664,560.94,1049.736739
483525-651b9400a61b4b17a1b2865de6e58d60,YED,los angeles,LSQ,1,TRUE,2023/2/20 16:00,2023/2/24 16:00,1,United Airlines,33.942,-118.408,360.81,2227.54264
483982-6da00af3607a405489ea4fd5f59131e3,OKC,toronto,YKZ,1,TRUE,2023/3/7 14:00,2023/3/14 14:00,0,United Airlines,43.862,-79.37,336.39,1817.323839
483982-aeb6095ab59b4414b59ddf4355067042,OKC,nashville,BNA,1,TRUE,2023/7/24 15:00,2023/7/28 15:00,1,Alaska Airlines,36.124,-86.678,177.34,988.4378901
485658-e6064fa48cc54ca8b978c90f6f47baac,LAX,austin,AUS,1,TRUE,2023/3/9 8:00,2023/3/11 8:00,1,American Airlines,30.194,-97.67,359.83,1994.349249
485658-97412fcf154c489088cedff30edcded2,LAX,columbus,LCK,1,TRUE,2023/3/23 7:00,2023/3/26 7:00,1,Allegiant Air,39.998,-82.892,472.64,3204.079208
485658-97412fcf154c489088cedff30edcded2,LAX,columbus,LCK,1,TRUE,2023/3/23 7:00,2023/3/26 7:00,1,Allegiant Air,39.998,-82.892,472.64,3204.079208
485658-9a0ca20f18544813a1337ff1252e169b,LAX,austin,AUS,1,TRUE,2023/1/15 7:00,2023/1/17 7:00,1,United Airlines,30.194,-97.67,394.87,1994.349249
489730-c94c2b18898642a3aa43ef2ad23c4a9d,BIF,louisville,LOU,1,TRUE,2023/1/24 7:00,2023/1/27 7:00,1,United Airlines,38.228,-85.664,358.6,2009.549978
489730-66cfe95ca8f9495dae8b66c8252c4fc8,BIF,toronto,YTZ,1,TRUE,2023/3/20 7:00,2023/3/23 7:00,0,Porter Airlines,43.862,-79.37,475.39,2703.664867
489730-e0d4f085fdb8419789a8c6bf3b01308f,BIF,austin,AUS,1,TRUE,2023/2/23 10:00,2023/2/27 10:00,0,Southwest Airlines,30.194,-97.67,153.03,849.8765329
489730-4a0141efc030457bacf49af08408ad66,BIF,baltimore,BWI,1,TRUE,2023/5/29 11:00,2023/5/30 11:00,1,AirTran Airways,39.175,-76.668,493.06,2795.602683
490201-387a039dd7a64576a2cd3e85f0d93eff,LCK,boston,BOS,1,TRUE,2023/4/26 16:00,2023/5/2 16:00,1,Alaska Airlines,42.364,-71.005,184.29,1037.664828
490201-fab506043c964d6d87ba88a3e6c361f0,LCK,san diego,NZY,1,TRUE,2023/7/19 14:00,2023/7/23 14:00,1,American Airlines,32.699,-117.215,551.36,3153.586413
490608-ff23ee7428684a4aa4a1cbd8f81c99de,LGA,austin,AUS,2,TRUE,2023/3/28 12:00,2023/3/30 12:00,1,United Airlines,30.194,-97.67,888.06,2443.654363
490608-9d4fbc4e109145ae86934087354e2d86,LGA,austin,AUS,1,TRUE,2023/1/19 7:00,2023/1/21 7:00,2,Delta Air Lines,30.194,-97.67,436.74,2443.654363
491175-c8ccb6533fea4aaba945f0426f4544a2,HOU,san diego,NZY,1,TRUE,2023/5/9 11:00,2023/5/15 11:00,1,Delta Air Lines,32.699,-117.215,378.29,2110.526587
491175-61b21458abb24b16b1f49605daf4daf1,HOU,hamilton,YHM,1,TRUE,2023/3/4 14:00,2023/3/7 14:00,0,WestJet,43.173,-79.935,374.07,2030.053107
491175-b4cf3953976846d283200a0072ae49c0,HOU,indianapolis,IND,1,TRUE,2023/2/3 9:00,2023/2/6 9:00,0,United Airlines,39.717,-86.294,242.45,1387.301036
491175-dbc9fdf6255444d6a147100a10f9e97c,HOU,new york,LGA,1,TRUE,2023/7/26 16:00,2023/7/31 16:00,1,American Airlines,40.64,-73.779,422.42,2296.128625
491182-e0971f355c8b462b962710bcff810813,YUL,los angeles,LSQ,1,TRUE,2023/4/13 7:00,2023/4/15 7:00,1,Ryanair,33.942,-118.408,700.91,3972.634513
491182-ea6fe674f032458d8ed0a476e0e8a979,YUL,quebec,YQB,1,FALSE,2023/6/19 9:00,,1,United Airlines,46.788,-71.398,20.85,232.6736192
491182-11b16d2dcb4f42668a9329f09d5b8790,YUL,winnipeg,YAV,1,TRUE,2023/2/14 7:00,2023/2/16 7:00,1,United Airlines,50.056,-97.032,321,1805.712558
491182-7019d79e18b24ea0a3f1199280493834,YUL,new york,LGA,1,TRUE,2023/3/18 13:00,2023/3/25 13:00,0,American Airlines,40.64,-73.779,87.49,536.8579654
491182-cb6b512b25054221b85e7006f38ef602,YUL,austin,AUS,1,TRUE,2023/7/26 9:00,2023/8/1 9:00,0,Southwest Airlines,30.194,-97.67,443.29,2683.808718
491241-10255e101b9a47b8ad0066d7ea2399ef,JFK,los angeles,LSQ,1,TRUE,2023/7/12 16:00,2023/7/15 16:00,0,Delta Air Lines,33.942,-118.408,739.21,3974.209843
491241-8e75221cb6c04af9bf7ce6b82facf8bb,JFK,el paso,BIF,1,TRUE,2023/1/26 8:00,2023/1/30 8:00,0,United Airlines,31.849,-106.38,600.3,3062.20462
491241-d2a6538af2c44f52a23b40d7f312ed94,JFK,denver,DEN,1,TRUE,2023/3/19 7:00,2023/3/28 7:00,0,American Airlines,39.858,-104.667,432.95,2609.355169
491617-0218180d0a4a4f29b39e4eaba7f06638,YHM,philadelphia,PNE,1,TRUE,2023/1/15 7:00,2023/2/6 7:00,2,American Airlines,39.872,-75.241,97.55,535.9659201
491617-10ce72068eb44af3aa781454ffa37631,YHM,fort worth,FTW,4,TRUE,2023/6/15 11:00,2023/6/17 11:00,2,American Airlines,32.82,-97.362,1293.28,1905.878747
491617-c7625a825d3e46aa9fcef073aec0eb99,YHM,los angeles,LAX,1,TRUE,2023/4/2 7:00,2023/4/3 7:00,0,American Airlines,33.942,-118.408,634.29,3465.148607
494463-c9bcee548c564d01bb3ebea29e9b3755,IAD,columbus,LCK,1,TRUE,2023/2/23 11:00,2023/2/26 11:00,0,Allegiant Air,39.998,-82.892,85.5,481.0129778
494463-76a564ac14034c0a92e535c4dcabe872,IAD,san francisco,SFO,1,TRUE,2023/6/3 14:00,2023/6/7 14:00,0,Delta Air Lines,37.619,-122.375,650.41,3883.396797
494463-2d966a55b6374757ab9f7a30ff7f1f3b,IAD,new york,JFK,2,TRUE,2023/3/14 9:00,2023/3/16 9:00,0,Allegiant Air,40.64,-73.779,125.54,366.3675902
494463-41edc59bbe9e4a239d2f247405231eb7,IAD,new york,JFK,2,TRUE,2023/1/28 7:00,2023/2/5 7:00,1,Delta Air Lines,40.64,-73.779,129.61,366.3675902
495029-f0480e48d961473a9950455d97334c29,EFD,nashville,BNA,1,TRUE,2023/7/18 7:00,2023/7/21 7:00,1,Southwest Airlines,36.124,-86.678,174.28,1072.706282
495029-df4c14adde18447dba071db354e364d8,EFD,san antonio,SAT,1,TRUE,2023/3/10 7:00,2023/3/12 7:00,0,United Airlines,29.529,-98.279,54.16,301.8634455
495029-eda0d8d708364f2a970a4a580dea0358,EFD,san jose,SJI,1,TRUE,2023/2/17 8:00,2023/2/21 8:00,1,Cebu Pacific,37.362,-121.929,529.35,2617.400318
495029-eda0d8d708364f2a970a4a580dea0358,EFD,san jose,SJI,1,TRUE,2023/2/17 8:00,2023/2/21 8:00,1,Cebu Pacific,37.362,-121.929,529.35,2617.400318
495727-e9053b8f88764b7992fdd1f18c0076ac,NZY,san francisco,SFO,2,TRUE,2023/7/20 10:00,2023/7/22 10:00,2,United Airlines,37.619,-122.375,246.6,720.3829104
495727-f0ad5ee74c144a32b645bc969794a3bc,NZY,los angeles,LAX,1,FALSE,2023/2/22 10:00,,1,Great Lakes Airlines,33.942,-118.408,18.63,177.1710993
495727-510962b5fbdc4c548f8213c494d177b0,NZY,chicago,UGN,2,TRUE,2023/6/18 16:00,2023/6/24 16:00,2,Delta Air Lines,41.786,-87.752,1027.86,2779.973188
495727-215568ebd1f7483ab32567da7074e6f1,NZY,chicago,ORD,1,TRUE,2023/5/10 15:00,2023/5/14 15:00,1,JetBlue Airways,41.786,-87.752,465.23,2779.973188
495727-1fa8b54c1ffa48c3bbd8e8f3bc7cd7cc,NZY,memphis,MEM,1,TRUE,2023/2/2 12:00,2023/2/6 12:00,1,Delta Air Lines,35.042,-89.977,424.39,2520.372875
495727-b1c9afc4b02b4a3ba922b8fa3846feb4,NZY,new york,LGA,1,TRUE,2023/3/15 11:00,2023/3/21 11:00,0,JetBlue Airways,40.64,-73.779,751.46,3931.800943
496566-c99e9caef21b4a7aab2b44853809c66b,YHU,dallas,DAL,1,TRUE,2023/2/20 15:00,2023/2/23 15:00,1,AirTran Airways,32.847,-96.852,408.74,2447.865338
496566-acb180f3c95c4178a04442847114349c,YHU,new york,JFK,1,TRUE,2023/3/24 15:00,2023/4/3 15:00,1,United Airlines,40.64,-73.779,98.6,543.0923381
496566-0fa5eb39657845bca74ce47b1fecb1eb,YHU,los angeles,LSQ,1,TRUE,2023/5/15 7:00,2023/5/18 7:00,0,Ryanair,33.942,-118.408,682.45,3998.12267
497077-036e3ed90d86431b9adecad5f9f2abb3,SJC,philadelphia,PHL,1,TRUE,2023/1/17 8:00,2023/1/19 8:00,1,Allegiant Air,39.872,-75.241,688.21,4019.6348
497077-df69bf91a0d34435be0521cf61b9b51d,SJC,rio de janeiro,GIG,1,TRUE,2024/1/28 14:00,2024/2/13 14:00,0,City Connexion Airlines,-22.809,-43.244,1937.13,10591.30901
497077-df69bf91a0d34435be0521cf61b9b51d,SJC,rio de janeiro,GIG,1,TRUE,2024/1/28 14:00,2024/2/13 14:00,0,City Connexion Airlines,-22.809,-43.244,1937.13,10591.30901
497077-bad43640f9c24f779d45b085f7c5dd5e,SJC,seattle,SEA,1,TRUE,2023/2/8 7:00,2023/2/13 7:00,0,China Eastern Airlines,47.53,-122.302,188.24,1131.040352
497225-8821d77633a540b3b07aff9d632aab94,LUF,chicago,MDW,1,TRUE,2023/4/27 14:00,2023/5/5 14:00,1,AirTran Airways,41.786,-87.752,422.14,2343.67831
497225-3a12eb543f424b36856d9f5c1549f321,LUF,los angeles,LSQ,1,TRUE,2023/2/26 11:00,2023/3/3 11:00,0,Delta Air Lines,33.942,-118.408,98.03,558.8707141
497225-13bff059a2374ce0b1d596d43ddf4619,LUF,new york,LGA,1,TRUE,2023/3/14 7:00,2023/3/17 7:00,0,Delta Air Lines,40.64,-73.779,659.39,3484.762647
497225-0d94a8784e8b43e3a6e24632e06417da,LUF,memphis,MEM,1,TRUE,2023/1/14 16:00,2023/1/18 16:00,0,American Airlines,35.042,-89.977,360.74,2060.927806
497225-a7608ec42ebb4d9f91fc4f955488d020,LUF,san francisco,SFO,1,FALSE,2023/2/10 12:00,,0,United Airlines,37.619,-122.375,93.72,1010.570756
498574-d27e43d48f2a4b81b797ea5b7bedd4cf,LCK,ottawa,YOW,1,TRUE,2023/3/18 15:00,2023/3/21 15:00,0,Lufthansa,45.323,-75.669,155.44,852.9007064
498574-c4dedeaa7c36423eaf58dc03fd20749e,LCK,boston,BOS,1,TRUE,2023/6/23 7:00,2023/6/28 7:00,1,JetBlue Airways,42.364,-71.005,207.27,1037.664828
498574-25fbe822183f45f892691b4eabb94ef0,LCK,houston,HOU,1,TRUE,2023/5/11 7:00,2023/5/15 7:00,1,Southwest Airlines,29.607,-95.159,284.25,1590.105628
499366-c11501884f7343d699187aad0f2ecbb7,YQB,los angeles,LAX,1,TRUE,2023/3/29 7:00,2023/4/3 7:00,0,American Airlines,33.942,-118.408,713.79,4160.265054
499366-c2a8b2f4b787467ca64f58e4dbdaa357,YQB,new york,LGA,1,TRUE,2023/2/12 12:00,2023/2/13 12:00,1,United Airlines,40.64,-73.779,130.79,709.8107853
499366-28a4df1bd97a42d3899a36ad6265fa84,YQB,jacksonville,NIP,4,TRUE,2023/5/7 7:00,2023/5/10 7:00,4,American Airlines,30.494,-81.688,1635.84,2016.119128
499366-4651fdf6ad11496fbd3557e77873c336,YQB,philadelphia,PHL,1,TRUE,2023/6/4 15:00,2023/6/8 15:00,0,American Airlines,39.872,-75.241,141.41,829.1993456
499375-0f38cec897ac479ca53d25b9c4385de4,YAV,los angeles,LSQ,1,TRUE,2023/2/8 7:00,2023/2/13 7:00,1,American Airlines,33.942,-118.408,458.81,2498.70488
499375-2596b9d945364537af7f73a2cc2238e6,YAV,los angeles,LAX,1,TRUE,2023/1/22 11:00,2023/1/24 11:00,1,Alaska Airlines,33.942,-118.408,412.26,2498.70488
499375-71bc8a641f094de9b02b636e45cdd524,YAV,vancouver,YVR,1,TRUE,2023/7/24 7:00,2023/7/28 7:00,1,American Airlines,49.195,-123.182,362.63,1876.379004
499375-4bb617fa1c2f42a4b607d8e380b61a95,YAV,houston,IAH,2,TRUE,2023/2/25 7:00,2023/2/28 7:00,0,Delta Air Lines,29.607,-95.159,835.08,2279.257322
499375-44febaf0ccf3429f8a27f49f07718b9d,YAV,san jose,SJI,1,TRUE,2023/3/13 7:00,2023/3/15 7:00,0,Cebu Pacific,37.362,-121.929,416.35,2430.094147
499669-4d691ca615a44e65a28afe525dfccd4c,CRP,columbus,LCK,1,FALSE,2023/1/18 13:00,,1,Allegiant Air,39.998,-82.892,168.98,1909.977824
500773-8751e283c7bd41a89590d20d84732d1d,YWG,new york,JFK,1,TRUE,2023/3/1 7:00,2023/3/10 7:00,0,Delta Air Lines,40.64,-73.779,378.24,2092.173165
500773-06d2ec8f48b04316b7ac8d65bd8e98e3,YWG,calgary,YYC,1,TRUE,2023/6/11 15:00,2023/6/15 15:00,0,WestJet,51.114,-114.02,230.52,1191.839068
500773-8fba3a910161467a84a78b74bb9d46c8,YWG,new york,JFK,1,TRUE,2023/1/30 7:00,2023/1/31 7:00,0,Allegiant Air,40.64,-73.779,359.64,2092.173165
501087-56ae9f813bd74b7da755ee1e03d03437,LAX,san diego,NZY,1,TRUE,2023/4/17 8:00,2023/4/20 8:00,0,United Airlines,32.699,-117.215,32.34,177.1710993
501087-d30353963b014ebeb9c734905c33010c,LAX,philadelphia,PHL,1,TRUE,2023/2/9 9:00,2023/2/13 9:00,1,JetBlue Airways,39.872,-75.241,702.93,3856.344039
502435-bd5878b24c6c4fa9947794dfdfcb8b9d,TIK,chicago,ORD,2,TRUE,2023/1/21 7:00,2023/1/23 7:00,2,Delta Air Lines,41.786,-87.752,389.48,1095.453131
502435-95711f194e114ce79fe1de8f03353ddf,TIK,new york,JFK,1,TRUE,2023/2/19 14:00,2023/2/26 14:00,0,Delta Air Lines,40.64,-73.779,401.86,2140.449613
502609-0e7bac57fd6f4a8bb4a5128a517b6464,DAL,houston,HOU,1,TRUE,2023/5/21 7:00,2023/5/23 7:00,0,Southwest Airlines,29.607,-95.159,76.49,394.5817824
502609-ad46de897f134357a1851f1a5c127f79,DAL,oklahoma city,TIK,1,TRUE,2023/2/17 13:00,2023/2/20 13:00,0,Delta Air Lines,35.393,-97.601,56.28,291.3742356
502609-023a99d4bcb840ab8816dd0b562f231b,DAL,montreal,YHU,1,TRUE,2023/4/17 8:00,2023/4/20 8:00,0,United Airlines,45.517,-73.417,444.29,2447.865338
