session_id,user_id,trip_id,session_start,session_end,flight_discount,hotel_discount,flight_discount_amount,hotel_discount_amount,flight_booked,hotel_booked,page_clicks,cancellation
561031-c6cc0a9ef57047eb92d47a69ad07809e,561031,561031-9e2162c66c924f3f87621fd95661d9aa,2023/1/29 22:02,2023/1/29 22:04,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
561033-ff763efadaa1435c8322ef9aa702dd5a,561033,561033-e4c4c3e96c3c453bb841492b0ae849b0,2023/1/29 13:34,2023/1/29 13:37,FALSE,FALSE,,,TRUE,TRUE,28,FALSE
380434-310656ec17454f8aa1661256b4236a9a,380434,380434-328163d3fe334ed2b0a75ce08e2502b5,2023/1/30 8:29,2023/1/30 8:31,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
438839-4518dfa6cfdd436abc22c98c4ed91bc7,438839,438839-a75ab47053c747db841badaae5ebc0a7,2023/1/30 1:48,2023/1/30 1:50,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
456671-59f9ee93ddd44e3d90d2175de88f9b94,456671,456671-c69e294cd8f64a7c8cbe1d185e8baf29,2023/1/30 22:57,2023/1/30 23:00,FALSE,FALSE,,,TRUE,TRUE,29,FALSE
465343-b3686a209b6b42a098fecd1f04e076fa,465343,465343-149ea5c311e0498f99612745a95b4dfb,2023/1/30 19:24,2023/1/30 19:26,TRUE,FALSE,0.05,,TRUE,TRUE,20,FALSE
486113-24d063313647426b8ebc08fd6520e9e0,486113,486113-e754c5378d8e4ec19c90764330c77c74,2023/1/30 9:31,2023/1/30 9:34,FALSE,FALSE,,,TRUE,TRUE,28,FALSE
501184-d65131fea2074c65bc8bb8d65f849ac8,501184,501184-a8188edb219b4cb0a996c006e123c72c,2023/1/30 20:34,2023/1/30 20:37,FALSE,FALSE,,,TRUE,TRUE,27,FALSE
510836-a33e56b361634218a76233f75f405bcc,510836,510836-edb741adbbaf4bc5bd514bbf008efd11,2023/1/30 21:18,2023/1/30 21:21,FALSE,FALSE,,,TRUE,TRUE,30,FALSE
510946-7e87f4b4bb3e41a1b9388187dcea6c0b,510946,510946-b6f0ccc5c68444beb235d91f8b49722a,2023/1/30 12:08,2023/1/30 12:10,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
511800-ba69a174eb124e62a4fed7d1cb67649b,511800,511800-0be50150cd004546b7b18cf2c6926ebf,2023/1/30 1:34,2023/1/30 1:36,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
512301-a155a90a9769420eb281beb0a3743608,512301,512301-059154bd088a4938b8ca2b1bb8b5c3e9,2023/1/30 11:19,2023/1/30 11:21,FALSE,TRUE,,0.05,TRUE,FALSE,18,FALSE
512628-da6d82e8b4e64bdfbaa08227130118ee,512628,512628-9c214019b8c14814a7fab12b23cbd877,2023/1/30 21:40,2023/1/30 21:42,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
513103-b1830095db6f4d4c8e9e2a9464f37d89,513103,513103-330eaa7c6ad248c493e7121c9f4f8a9a,2023/1/30 12:46,2023/1/30 12:48,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
513289-ec229a39a3f94db3a9ffe5766c26523f,513289,513289-f0434fc3460144f580aad4825647ab60,2023/1/30 7:25,2023/1/30 7:28,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
513381-d9fdd2f445224435be6fc8b5531db390,513381,513381-ceb930505a9140d2aa59c7ebb04d0898,2023/1/30 19:02,2023/1/30 19:05,FALSE,TRUE,,0.05,TRUE,TRUE,30,FALSE
513659-3964141183f9444186f102a2aa04adc6,513659,513659-151f640a525940f0bad0a7daf6b7ca9e,2023/1/30 14:47,2023/1/30 14:53,FALSE,FALSE,,,TRUE,TRUE,50,FALSE
514737-358e8e0ccc734f279f2dd333ce062d3e,514737,514737-fd714f0a99944750ad009bba2edeaaf3,2023/1/30 15:25,2023/1/30 15:27,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
516105-0ca25ae7a51a439baedfa4684b478f07,516105,516105-5b62f56998a8451e91ebd6dd793ed230,2023/1/30 11:42,2023/1/30 11:44,FALSE,FALSE,,,FALSE,TRUE,23,FALSE
518865-d798b0b30c0347518477d408099e9e88,518865,518865-8b8c6c3838dc407794842cc9439cd839,2023/1/30 23:21,2023/1/30 23:23,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
519726-203e293679c24da5824c7d96185cdd09,519726,519726-e843b2bcef604ef3bf45db9c6c33b528,2023/1/30 8:33,2023/1/30 8:35,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
520480-0c4521bc23bb493f8435c4520bb94cc3,520480,520480-874c06dd37a24de4b54bf2b1fcad79e9,2023/1/30 15:28,2023/1/30 15:28,TRUE,FALSE,0.1,,TRUE,FALSE,8,FALSE
520532-43506278870c484a96d4b08cbcf8d080,520532,520532-50565a4e04b04df9994b31a3ec13070d,2023/1/30 18:33,2023/1/30 18:36,FALSE,TRUE,,0.25,TRUE,TRUE,29,FALSE
521031-d094ba5a41e940dd903731a965deff5b,521031,521031-d57e402ce718412b926fcae870d37998,2023/1/30 8:16,2023/1/30 8:19,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
521212-c99a4488ec1a4565aa7f84763026a7ea,521212,521212-a6f7471c3a684ed1aaa1b49894032c24,2023/1/30 21:24,2023/1/30 21:27,FALSE,FALSE,,,TRUE,TRUE,30,FALSE
521748-0b95f082d68146b3b07d2d641e71f699,521748,521748-4c42494bdd4b452dab99f38730ff6096,2023/1/30 20:08,2023/1/30 20:09,TRUE,TRUE,0.2,0.2,FALSE,TRUE,12,FALSE
524909-df6f77a04f724334b835d41f33789284,524909,524909-fde254df6b2a4b86b25c43ac60b3da3d,2023/1/30 22:06,2023/1/30 22:08,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
528281-2e78b6b5c8d4455191791bf65f27833e,528281,528281-9ad1683ce20244fd9a6666ebcc793dbc,2023/1/30 20:26,2023/1/30 20:28,FALSE,TRUE,,0.15,TRUE,TRUE,22,FALSE
528378-a54040d2b8e14e7280497d7c2d922193,528378,528378-8cb4dbf295f64e1dac0640f4a58dad70,2023/1/30 5:05,2023/1/30 5:07,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
528967-3bf8ea388ec44ff5ac5abf336413137e,528967,528967-37b377d0dd9b447a8eabf3b37f34a744,2023/1/30 21:08,2023/1/30 21:10,FALSE,FALSE,,,FALSE,TRUE,22,FALSE
529501-f4e8a92831e34b098660571dd3204bd2,529501,529501-92688cf0c6e542b18eb27d805f9b76b4,2023/1/30 18:48,2023/1/30 18:50,FALSE,TRUE,,0.1,TRUE,TRUE,20,FALSE
530371-98308e89cf004299b964bc80cb848701,530371,530371-987fabe7ed57498bae95a588ab886950,2023/1/30 22:16,2023/1/30 22:21,FALSE,FALSE,,,FALSE,TRUE,41,FALSE
530881-0e89d3a234b54dddae5c35bf1e8b4824,530881,530881-362a44b2132848ff8c2763787cbcba02,2023/1/30 11:01,2023/1/30 11:03,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
531054-918d93e7b7b04529b3cd93be83bc4b88,531054,531054-29f986d74f5a4f96aa45c17cc3b00d89,2023/1/30 15:39,2023/1/30 15:42,FALSE,FALSE,,,TRUE,TRUE,27,FALSE
531467-bd4bf120a3fd4dafbc77ef14065dc5a6,531467,531467-442f225ba36f4f37b49d51369a5e682e,2023/1/30 21:52,2023/1/30 21:56,FALSE,FALSE,,,TRUE,TRUE,40,FALSE
531670-caa0503fd4814d7983032a63f224eae7,531670,531670-c0315b872b614e4599fa116dbb52e0f6,2023/1/30 13:17,2023/1/30 13:21,FALSE,FALSE,,,TRUE,TRUE,39,FALSE
533291-56073be8fecb43e09d07c1e0bdc61689,533291,533291-60d6922785e743479014c36e0d896100,2023/1/30 5:51,2023/1/30 5:53,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
536000-6c8f2c00e6f24df9993a6be0a321ce7d,536000,536000-712f99c9214a431699f964acb4d0e2ff,2023/1/30 6:39,2023/1/30 6:46,FALSE,FALSE,,,TRUE,TRUE,59,FALSE
536672-24245675b5504e3186ae0c757573ace5,536672,536672-dd82ebe2581849c6a5f344950279cc00,2023/1/30 17:29,2023/1/30 17:31,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
538349-d7386ac86aed49e6af40ba5c7b08f4b8,538349,538349-0f9fc0c9f9c64c86ac7d6de4cc0d1922,2023/1/30 15:58,2023/1/30 16:00,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
541001-9016e2c16b074e73ad4ea055be66b9d0,541001,541001-a6c93ed2370947bf8a57b84d85f26c01,2023/1/30 17:23,2023/1/30 17:26,FALSE,FALSE,,,TRUE,TRUE,27,FALSE
544513-8a640e5b30dc4411ab52bba9f53b93d6,544513,544513-d7b920ebe3e749a5877a2111f5e4b149,2023/1/30 22:41,2023/1/30 22:43,TRUE,FALSE,0.15,,TRUE,FALSE,17,FALSE
552760-0f8f1921b1534eee8bb73a8dd85a1b57,552760,552760-e0f9a13861174a62863356a73ad0dd95,2023/1/30 14:27,2023/1/30 14:28,FALSE,FALSE,,,TRUE,FALSE,16,FALSE
555428-8dcede2fb5e34b36aec3a067067356ca,555428,555428-3f3d8d79dd474443860679f79963fd63,2023/1/30 10:36,2023/1/30 10:38,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
556391-603649e17f6f42c6af15dc6a574208db,556391,556391-cb1a4ed2d8c340ecb964bd9549c69bde,2023/1/30 11:55,2023/1/30 11:57,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
556673-ffb642ecaf5a4e45bd9d13308e0c7009,556673,556673-854f7b9bf5e54e5aad8fdb58d8ac2fde,2023/1/30 18:24,2023/1/30 18:25,FALSE,TRUE,,0.05,TRUE,FALSE,12,FALSE
557402-f3a26129dad2414bb85b90e5b8402235,557402,557402-600619d34a2b44e2830e59205c49ca9b,2023/1/30 4:26,2023/1/30 4:29,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
557957-492c929c9b524db2bb71cc4b0bc58cb6,557957,557957-d46f326252c84948930a2bb4ebb6aaf9,2023/1/30 14:36,2023/1/30 14:37,FALSE,FALSE,,,TRUE,FALSE,11,FALSE
558513-77123d6fb0094c2d83dd6dadce6a7673,558513,558513-e1964eea12aa4e39bc7c94a098ef9b0b,2023/1/30 17:03,2023/1/30 17:05,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
559071-dcf057697e6d41aba05ae3ea5664ee80,559071,559071-2cd0f3f987f44c3483a6ee3893dc4abf,2023/1/30 12:02,2023/1/30 12:04,TRUE,FALSE,0.15,,TRUE,FALSE,18,FALSE
560213-040ced6dc3a7439fa0505198b7014a39,560213,560213-1aba91d4c6d1443d8ec0c3a9e02f0f37,2023/1/30 16:42,2023/1/30 16:45,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
560991-9e8a071d9d3c4b368fd3bd84827f10e3,560991,560991-b2d29968a060497d9dfba20b99c54223,2023/1/30 6:28,2023/1/30 6:30,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
561353-3eb58754a2474db79e5f947517968a78,561353,561353-33aeae1bdd92415199238deb1a8ccc4e,2023/1/30 6:06,2023/1/30 6:08,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
561503-3681152c799541b7aa8c55f85e24d97a,561503,561503-ef8d3c417f2541cf942603411bf2a164,2023/1/30 19:40,2023/1/30 19:42,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
561653-2a110b81b2c445618766aac61719d687,561653,561653-c427c3aeedfb43cabc15c3d2fc51ee67,2023/1/30 17:05,2023/1/30 17:07,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
561665-121c37d9722c4de7ab2429b3696d7194,561665,561665-bd81a82fe015401389cbe20c4c1aef16,2023/1/30 18:54,2023/1/30 18:57,FALSE,FALSE,,,TRUE,TRUE,32,FALSE
561864-f57d0147853949cbabccc67275a18ba8,561864,561864-b3ca0843573145f98b1a6cb25cfe325c,2023/1/30 16:50,2023/1/30 16:52,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
561992-d4f999e4e7f540e9ae4ceaa200f2334e,561992,561992-99bcd25fe87c457994b280faeef35123,2023/1/30 21:13,2023/1/30 21:18,FALSE,FALSE,,,TRUE,TRUE,45,FALSE
562010-e3a60aeb0bc64049b5f61f2b15bf28ce,562010,562010-880aae916e5c497c95737e27a5d70823,2023/1/30 11:41,2023/1/30 11:45,FALSE,FALSE,,,TRUE,TRUE,33,FALSE
562148-7a069ac0cf334afe8d41da2af706a0e1,562148,562148-e6bd981ea0b44eba878844332988b466,2023/1/30 20:33,2023/1/30 20:38,FALSE,FALSE,,,TRUE,TRUE,41,FALSE
562275-6aeb9a1abc6949dda409cb364d969167,562275,562275-c8cb2dec9f634b008cd9a899604842e0,2023/1/30 17:57,2023/1/30 17:59,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
562529-7b42d7f24fcc48b1b61497c28a69607f,562529,562529-cf83dd7ab8ee4510805706c8d8193971,2023/1/30 9:51,2023/1/30 9:53,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
562612-4c112bd26bfc4c48876296d55dcd6f9f,562612,562612-ced349fdc56440cdbd646d20c1130941,2023/1/30 18:43,2023/1/30 18:45,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
562886-e766db8902c048e09c94ad41f68359e2,562886,562886-56c06ef71df34257ad92c4af48227fd8,2023/1/30 10:40,2023/1/30 10:42,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
563059-6fe89083e6134f308ed0b7cb7de042fa,563059,563059-d76a8a2f3ba74871915940b3994933b6,2023/1/30 16:32,2023/1/30 16:34,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
378565-5de45f4d2aed4d069483e3c2b9922f3b,378565,378565-2b07605f9da449efa9568c7b784af634,2023/1/31 13:24,2023/1/31 13:26,FALSE,FALSE,,,FALSE,TRUE,19,FALSE
404879-9267aaaa91f643028e62ed37964e8287,404879,404879-b0ca84a1abc54fff91d388690eb8bdb3,2023/1/31 19:14,2023/1/31 19:16,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
425953-d481512b6393494bbc64755cebff8ad1,425953,425953-3564ebb15d384ae994c0a1ca18e4bd33,2023/1/31 11:15,2023/1/31 11:17,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
437162-d723be6a82a0457eacfa5b48b64144b0,437162,437162-aa125aaa953d4fbaa928b42230059232,2023/1/31 17:08,2023/1/31 17:11,FALSE,TRUE,,0.05,TRUE,TRUE,29,FALSE
459229-d44a0ad848354580bad0b5a7877a396b,459229,459229-e27433e97ba1458abf9b68ed1d8d8cbd,2023/1/31 22:14,2023/1/31 22:16,TRUE,FALSE,0.15,,TRUE,TRUE,20,FALSE
469440-699ba524adc3451ea8718528b3eeb9a1,469440,469440-254a6505ec1c4d759a9da10270779bdb,2023/1/31 16:19,2023/1/31 16:21,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
480690-c23f140da6fd4cb2a57ac9c9f7c10bd0,480690,480690-0d5145de03ba4856ac51892d0fb0c604,2023/1/31 22:57,2023/1/31 22:59,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
493718-a6ecbd3e7b9c4b6cae1e7f3c7b5dd017,493718,493718-331550c77872478eabd77ce18e1493cc,2023/1/31 17:38,2023/1/31 17:40,FALSE,TRUE,,0.05,FALSE,TRUE,21,FALSE
503973-75cfc1a36b694054bd752cc698abe6b4,503973,503973-b1825160eef44bf58071de29ea26e2fe,2023/1/31 10:14,2023/1/31 10:16,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
510356-4f6662e28eb04ec9ac422b06d191e168,510356,510356-05551d876a9f48c4aacc5576777f5810,2023/1/31 18:14,2023/1/31 18:18,FALSE,FALSE,,,TRUE,TRUE,34,FALSE
514892-15e2b37348fc4b87abfed153c19bd048,514892,514892-94424386bd234e01a46badd62a0d8ca3,2023/1/31 22:56,2023/1/31 22:58,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
518406-a11ef8d9844a4db7a92f565303f62a2f,518406,518406-7da1ee2e8260421ba80f11cea87a5d53,2023/1/31 21:44,2023/1/31 21:46,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
518896-90a47164f5e146a28bb3261748d377f5,518896,518896-529780a3f1cf4209a432839da2003679,2023/1/31 3:04,2023/1/31 3:07,FALSE,FALSE,,,TRUE,TRUE,31,FALSE
519769-605074b48c8b49f78eb06ba4cb150213,519769,519769-d162c44ccbbc4dbd9dd25b19c45f8aea,2023/1/31 11:39,2023/1/31 11:42,TRUE,FALSE,0.15,,TRUE,TRUE,26,FALSE
519853-3ebb93513e074157870737127e27cd3d,519853,519853-f9a3701aeb3743dab10d96e2ef9fc3de,2023/1/31 19:24,2023/1/31 19:25,TRUE,FALSE,0.05,,TRUE,FALSE,15,FALSE
520097-cc28722cbcaf45e68cd7417eb7d7870b,520097,520097-28add692868a42208c4b2240e95b3683,2023/1/31 20:06,2023/1/31 20:09,FALSE,FALSE,,,TRUE,TRUE,28,FALSE
520844-a70ee075caa8407282725c5bb8762da7,520844,520844-049a413354ad4e9bac837163f3beb204,2023/1/31 20:02,2023/1/31 20:03,FALSE,FALSE,,,FALSE,TRUE,14,FALSE
521865-906e627c3e6c46f7b3311da28fe0bb15,521865,521865-2bdd66484292431e9abe3133bbc5081c,2023/1/31 16:46,2023/1/31 16:49,FALSE,FALSE,,,TRUE,TRUE,26,FALSE
522438-4c9353a63d1240e99258300a48eb723c,522438,522438-3fc6e92dc615402ba43a7e50193dcb3d,2023/1/31 14:09,2023/1/31 14:17,FALSE,FALSE,,,TRUE,TRUE,69,FALSE
523511-548acf4d3c874b4bb18b8c6bfaf3cb8a,523511,523511-b079f9a3e8cb43d6aa78c9802123f10c,2023/1/31 16:20,2023/1/31 16:22,TRUE,FALSE,0.15,,TRUE,FALSE,16,FALSE
525034-459ab4862ca041df9f1e3728bfa8dfa2,525034,525034-5c28d49ebc7e48889e6be8dc5c7d6c5b,2023/1/31 3:26,2023/1/31 3:29,TRUE,FALSE,0.15,,FALSE,TRUE,28,FALSE
525671-d5ef9c5e9c4046d9b58e4506f7450804,525671,525671-7dd9d3b9b3f141fe9a8bb35db0787ebc,2023/1/31 12:15,2023/1/31 12:17,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
525769-2fecd00866d2465fbf3a5338c9798170,525769,525769-217e48accf9f4d93bf5cb23a5c3b6043,2023/1/31 18:17,2023/1/31 18:24,FALSE,FALSE,,,TRUE,TRUE,58,FALSE
526256-11fa5549ef6d4db39fab1e29fb3639dd,526256,526256-5b230b64ddcc41609d684c4746967c2a,2023/1/31 14:29,2023/1/31 14:31,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
526867-49d1f2db37144aeba6fc3b73834c38db,526867,526867-bc01398d90b74b88b7954b1096275834,2023/1/31 19:12,2023/1/31 19:14,FALSE,TRUE,,0.15,TRUE,TRUE,23,FALSE
527081-8528b5e9169b4093bbc664b94e8290c6,527081,527081-b311cdd59894495eb99ec21c68708fe1,2023/1/31 15:33,2023/1/31 15:35,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
530282-943855fcbba1467b8c64c738d386cf5c,530282,530282-ec080ad4807d4101a5a1a20f6e2ee545,2023/1/31 20:11,2023/1/31 20:13,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
532259-f11996833e174a59933c0f042b4e1211,532259,532259-27fa1fe700c740c1ba6e9c82c0f1878e,2023/1/31 3:20,2023/1/31 3:23,TRUE,FALSE,0.05,,TRUE,TRUE,29,FALSE
532361-2b69829eee134f57b9c72149c9c6c126,532361,532361-71ac58f5f72347fe962111a3b4e5b77c,2023/1/31 17:13,2023/1/31 17:14,TRUE,FALSE,0.25,,TRUE,FALSE,14,FALSE
532748-3f1c372a11c0438c90e0883f795997a9,532748,532748-b5fb7a5deea04566ae01f9222bd9fd55,2023/1/31 19:43,2023/1/31 19:45,FALSE,FALSE,,,FALSE,TRUE,19,FALSE
533759-b4aba08bc6c3403387fcccc54bb2102f,533759,533759-c18446bf5c8b49f3970c5659d5dee045,2023/1/31 21:25,2023/1/31 21:27,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
533859-27345edc39394041a991e130d6188c1c,533859,533859-80fb8a39275a4bc0ae9085d26f80e17c,2023/1/31 22:23,2023/1/31 22:24,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
534688-b4bdfb241743451985629d393cc68527,534688,534688-dfe80bb475cf4f4fb97974457838378d,2023/1/31 20:40,2023/1/31 20:42,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
539426-3b35c36b20bb445cb073579d04a49c2e,539426,539426-f15128b163714c66881a80f1d86a9785,2023/1/31 13:11,2023/1/31 13:12,FALSE,FALSE,,,FALSE,TRUE,11,FALSE
540302-43ff7b42da354ab2b4b82322b72bc22c,540302,540302-620797d5191746ae9b17f9523453771a,2023/1/31 5:57,2023/1/31 5:59,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
540319-5c1585bcfc214a608be796cf9f102ad5,540319,540319-74a2649e49ba47b38946e5f3320da216,2023/1/31 9:56,2023/1/31 9:58,FALSE,FALSE,,,TRUE,FALSE,21,FALSE
540347-9c47f2949b534500b8c109ad39c7e24c,540347,540347-8a2f5edf03224d6e9ac8c2eca975fd04,2023/1/31 11:28,2023/1/31 11:30,FALSE,TRUE,,0.05,TRUE,TRUE,18,FALSE
542059-aa1a140a68644a90bba6860b77ebff43,542059,542059-d63c4da6af4c4840943b4dfc402fda38,2023/1/31 10:30,2023/1/31 10:35,TRUE,FALSE,0.3,,TRUE,TRUE,43,FALSE
546884-d065b50ecaed4225a0b9c940450b05a0,546884,546884-a29bf6ce508c4a428d49b9d97c631852,2023/1/31 4:01,2023/1/31 4:02,FALSE,FALSE,,,FALSE,TRUE,9,FALSE
547512-bb532d5b480c4f0e9817e94f13996f7d,547512,547512-9fb005ed8ffa4e5bb8f408bbfe7c8d4c,2023/1/31 7:17,2023/1/31 7:20,FALSE,FALSE,,,TRUE,TRUE,30,FALSE
552945-3056da68ba1245d88f9e8b662282d098,552945,552945-027364be1508468d99e08b95b957b9b2,2023/1/31 12:01,2023/1/31 12:03,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
555770-52fb02c2a9ae4bcba2aa1f1add0ffd96,555770,555770-af7824e8ee0c4246b1efe6bbed5cdf8e,2023/1/31 12:39,2023/1/31 12:42,TRUE,FALSE,0.05,,TRUE,TRUE,24,FALSE
556887-5e2e79711a9d4366834f1b7b56831132,556887,556887-47a6bd0f75a24a9a9fe8b043fd50f4d7,2023/1/31 19:20,2023/1/31 19:22,FALSE,TRUE,,0.1,TRUE,TRUE,23,FALSE
557956-9b201f43e8e54d79977d1ec3e28a455e,557956,557956-36f5b43c0e734c988bc46f1182aca9e7,2023/1/31 18:27,2023/1/31 18:29,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
559520-1007319988b74791928df6c934805530,559520,559520-878be1a1f14e4279a6c997c0e5640f9f,2023/1/31 19:21,2023/1/31 19:23,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
560497-634e46b2bbb14edc9e7f8dd795f5b3c5,560497,560497-deba8e593f6a4fa8b94b75ee4a8f4ecd,2023/1/31 19:43,2023/1/31 19:45,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
561642-86f5bfe39c1f477fa49b970a4694be47,561642,561642-0f7a74dd2726472986b21381840c002d,2023/1/31 3:43,2023/1/31 3:44,FALSE,TRUE,,0.1,FALSE,TRUE,13,FALSE
561950-827a7036adbe4ef2ac438978fed47d89,561950,561950-a1b7d18504cf4bf5be50d33b7588568c,2023/1/31 19:25,2023/1/31 19:27,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
561994-b7877f783db645419826072704c300f0,561994,561994-3916f8bfc9244361a58df48018ecb86c,2023/1/31 11:05,2023/1/31 11:08,FALSE,FALSE,,,TRUE,TRUE,29,FALSE
562576-27645dbf2bf74ab2a01c9709f47b9a21,562576,562576-4a8086ae2a6a44419cbab7840fe399fe,2023/1/31 3:27,2023/1/31 3:28,FALSE,FALSE,,,FALSE,TRUE,13,FALSE
562708-3e86fde1c0ac48cc85f2d77b89b77748,562708,562708-2e858c7ae5f04902ad639b6a090a3f9e,2023/1/31 17:43,2023/1/31 17:45,FALSE,TRUE,,0.1,TRUE,TRUE,23,FALSE
563162-65f7e58bebf0459b8807758783a5fdef,563162,563162-84cbd31cba2e40dcbd28c8299fd17e95,2023/1/31 20:08,2023/1/31 20:10,FALSE,TRUE,,0.05,TRUE,TRUE,19,FALSE
563483-68fe01840b4e416d845fa7e60b4aeaa1,563483,563483-c42d39c96eed48a9b03f98ec3ab16710,2023/1/31 20:34,2023/1/31 20:36,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
563489-66820ab4b1fc4b4fb086742040e5c8f7,563489,563489-04d94a6c2baf40c898a6c0b8dc3d3369,2023/1/31 17:28,2023/1/31 17:29,FALSE,FALSE,,,TRUE,FALSE,16,FALSE
563544-ba7d7357f67f4534afa14decec5f136b,563544,563544-b64c0aa57e3a4d539ba6790516d9b44e,2023/1/31 19:58,2023/1/31 20:00,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
563731-bfe2edbe29724f9e8d0bb6a309f4f37a,563731,563731-e4009a8825a64bc79539d410793efeeb,2023/1/31 20:51,2023/1/31 20:53,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
563736-e6eb3cca2b004f74b86a18987bc3de1f,563736,563736-03899b684c5a43d5b72272804ac67e63,2023/1/31 21:26,2023/1/31 21:28,FALSE,FALSE,,,FALSE,TRUE,21,FALSE
563773-e7c5a1ad8bc74719ab7e364a5f6d6a24,563773,563773-0cf0c1beeab344ea93f83757d549ac79,2023/1/31 18:11,2023/1/31 18:15,FALSE,TRUE,,0.05,TRUE,TRUE,34,FALSE
563853-5931e4d068ba414b904d1ec6d3da7122,563853,563853-e129b038710346c8a1a9ac84b14f45a0,2023/1/31 10:26,2023/1/31 10:28,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
563956-bcf278b03977463897038cfbfc37ad62,563956,563956-0241dd66e3fb4a0eb5199d4516289a4f,2023/1/31 21:50,2023/1/31 21:55,FALSE,FALSE,,,TRUE,TRUE,47,FALSE
564100-9ece11dfc90c4d57bae0f8af8cadc79a,564100,564100-6a06c137458844f49f572ca87b530829,2023/1/31 18:53,2023/1/31 18:55,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
564495-96f017e210f74451872ee39f31982328,564495,564495-7fe0ca8d23fd4fda80c2a9a12acff45b,2023/1/31 20:29,2023/1/31 20:31,TRUE,TRUE,0.1,0.05,TRUE,TRUE,21,FALSE
564517-ba8d7e1b38944f02a13dc6d85ba729fe,564517,564517-a32f9ca8910041fe9a4572e59cf24eab,2023/1/31 5:15,2023/1/31 5:22,FALSE,FALSE,,,TRUE,TRUE,65,FALSE
564534-ea4acf22220349ce8b7ffe086f9f15e2,564534,564534-be070214d21c4c6f931b47d0dc0bb86c,2023/1/31 10:56,2023/1/31 10:58,FALSE,TRUE,,0.1,TRUE,TRUE,24,FALSE
564593-849ae401ab8e416582ada540e299805c,564593,564593-9c6af40fe6d446cfa53a806ce3999ccb,2023/1/31 23:17,2023/1/31 23:20,TRUE,FALSE,0.1,,TRUE,TRUE,27,FALSE
564699-4589550a65c7450ca7181c1cf5fd40b4,564699,564699-91df81e7889d471eb2a9fdf98f07fd1b,2023/1/31 13:21,2023/1/31 13:23,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
564713-86e6280ad90a409fa079ae2380ff51d6,564713,564713-55d567d215d74444b55b8e599d7efe7d,2023/1/31 7:13,2023/1/31 7:15,FALSE,FALSE,,,TRUE,FALSE,23,FALSE
