trip_id,user_id,destination_airport,destination_airport_lat,destination_airport_lon
664401-18211803e5944d4da6f12e8d4167ebd8,664401,LGA,40.64,-73.779
525671-ddf3d5fdd6654c92a906a4308f4f60e0,525671,LAX,33.942,-118.408
512671-3e915e3319bb4cfaa44a2e13add27fb3,512671,DAL,32.847,-96.852
520532-50565a4e04b04df9994b31a3ec13070d,520532,UGN,41.786,-87.752
562398-1066b0578ec94b67997c40fbeb259236,562398,YED,53.667,-113.467
512848-d43f3ce46ed24609a52bd9b5b013a49d,512848,FTW,32.82,-97.362
562362-a617f2e5b2894bd685f93e429a7048eb,562362,LGA,40.64,-73.779
435596-50b72bd5e4664fe8870e1e852116d5ae,435596,YHM,43.173,-79.935
596505-7018889218fa41e8bb1099a8cca158f1,596505,LAX,33.942,-118.408
512099-90205564bf7c4bf28bd4c71bf88f6ef8,512099,BNA,36.124,-86.678
520959-f6e54477e0a24b85a75129ae0a6b63ea,520959,YTZ,43.862,-79.37
521309-ba1870c8dfce4110bde6dfdcd48b5dbc,521309,YYC,51.114,-114.02
535791-7f50fb0722344e55bc743c2576ab6f51,535791,JFK,40.64,-73.779
548408-3b8f7e637ac74f0586b863a729b08355,548408,PHL,39.872,-75.241
546844-24b06dccb2314980b664a5b20c80f101,546844,DAL,32.847,-96.852
528816-6c072ad762ce494889dbe09f62e0f077,528816,LUF,33.535,-112.383
544469-128b5d53864848938aac214fee2aff93,544469,OKC,35.393,-97.601
535365-a4f979f2da0d4815a1a2c4f6842c6e44,535365,LUF,33.535,-112.383
468666-03b9b2050f5a4b239f20febab410c2fd,468666,NZY,32.699,-117.215
521509-02aa6f9095084fed92f20248235099f0,521509,SEA,47.53,-122.302
529488-569969788ea24ba3ac69ae3901ec1963,529488,UGN,41.786,-87.752
563544-76d2092f815b492ba5db0e6bb9e7a11f,563544,YIP,42.409,-83.01
594824-cc47422b013e45769439589a9e955eb7,594824,YVR,49.195,-123.182
490576-4919c511c98d487ba9051869fbf7d1eb,490576,TIK,35.393,-97.601
503928-163e7cd17a4d46b3b37c17b71a110a02,503928,TIK,35.393,-97.601
521885-581335bb04d1416b84bd0deaf68f03f1,521885,JFK,40.64,-73.779
524226-3adfded0b67f4f4280b8e6d98c006920,524226,LCK,39.998,-82.892
633183-eb0d71a3c82a4a99a08e77cd40c78eaa,633183,IND,39.717,-86.294
520696-7c1aee9c6d1243c9b14227b807d363f1,520696,BIF,31.849,-106.38
522171-f895f42b0022454da295130865782cc2,522171,CMH,39.998,-82.892
561243-e4984c5c70654d7786c39fa9ae69781a,561243,LGA,40.64,-73.779
518092-f85ac293efbe4eea84acf415ad6b195b,518092,YYZ,43.862,-79.37
510836-21a5e9dc6dc84f5da66d9f345cd1ca30,510836,LGA,40.64,-73.779
510179-50c224ac6c7640aca3db8e11624a487b,510179,LUF,33.535,-112.383
548488-2275ebfdc9c9447584ae627ff3da46db,548488,PHL,39.872,-75.241
519554-470e813259ed409bb27d7ab89f9f61cc,519554,YAV,50.056,-97.032
554213-860e3f9871df4d2c8eb52141447fb834,554213,RME,43.234,-75.407
530592-b20048cb0c784f2cb31185250f7dd294,530592,BIF,31.849,-106.38
582785-91735559ef1e4a8aa635a23c141a15bb,582785,YTZ,43.862,-79.37
546740-18333cd0668946948e69c4bee7177803,546740,NZY,32.699,-117.215
547180-5c36dbf4a9824e94869ef4b3e5dbce46,547180,ELP,31.849,-106.38
533283-77e4ab8584e24598a561e66220574ca4,533283,NZY,32.699,-117.215
517231-7f56ce9f5590419dbb7260e526d2d810,517231,LAX,33.942,-118.408
621849-7092b5d7148643edb6192cae220ae82a,621849,YOW,45.323,-75.669
518756-fa2a3d313ef2424a95853bf60c2554bb,518756,YXD,53.667,-113.467
667981-d52fd9142dfd41399b15d41c642dca4c,667981,YTZ,43.862,-79.37
677209-779526a0763d43b7a4e194291c4e6962,677209,LGA,40.64,-73.779
421515-f885a85e3f814b8084cd7af90eb252bd,421515,NIP,30.494,-81.688
545011-c589254175dd4e74aacc3f792565b058,545011,SEA,47.53,-122.302
520311-6a6ea83c433b497d994f70a0f3cef0b1,520311,LOU,38.228,-85.664
579065-dac82e77083b4a43adfa63be0129bc42,579065,AUS,30.194,-97.67
448295-601e9a2e61bf4ac083dad4c53ff2e111,448295,NZY,32.699,-117.215
382181-9d7f41e0607f492f8801bcdc09bf9bc3,382181,YXD,53.667,-113.467
586850-e5a9e1d342e14652bca2d6a8da3624d1,586850,JFK,40.64,-73.779
603053-f64f2b685ec8427c922aaffa60425894,603053,LGA,40.64,-73.779
204997-d89a2fc9a1ad4e20aa002bc920bef94e,204997,FTW,32.82,-97.362
491925-42776fd1c2e64cdc912c7d9d95e430be,491925,BIF,31.849,-106.38
558838-8d95c76fd25147b1a92fbf93668920a2,558838,FAT,36.776,-119.718
515953-0c7d8a10d4fa4f948fb31a0b03ffac08,515953,SAN,32.699,-117.215
552366-2953e8052d3042b8bb77584e42fe3441,552366,JFK,40.64,-73.779
567548-f338a1426cf74e26a2ded5464d5d33d9,567548,YYC,51.114,-114.02
563787-20a8090d66844ee9bdb92d64333272ad,563787,JFK,40.64,-73.779
609413-3e45cfcf80f64f2f83af0a387b11bc00,609413,JFK,40.64,-73.779
612236-3c58ee12510944f99b188ac203a018a7,612236,MEM,35.042,-89.977
549623-e4b934d312c34607a5d9ce4ee70a74ac,549623,IAH,29.607,-95.159
558294-5ebffc4c4ce64c9faef5ab9143d966bc,558294,LAX,33.942,-118.408
514002-0074c3d4b5da4b85a60c6574a619d5f0,514002,DET,42.409,-83.01
526471-6a93e100495841999bdb1ef4be9a70d5,526471,MKE,42.947,-87.896
560747-7f7619fd86224eea8dc445100605facd,560747,YOW,45.323,-75.669
560854-da2f9a75ddea4249aa4fb5b79990b4e8,560854,SAN,32.699,-117.215
559464-8bb069038d524d9fab7a5b83eb1f0e58,559464,DEN,39.858,-104.667
659161-6742da241d844279bab22cc097ba7348,659161,YWG,50.056,-97.032
515124-76d10a718763469fb949868e594d66ec,515124,RND,29.529,-98.279
512976-c10c35895ee149bab1b9da621dcbcbf9,512976,YTZ,43.862,-79.37
549482-752eaa07a3064ba399b8b8317fd05939,549482,DEN,39.858,-104.667
601116-cf3e594f5dc7427286dbc1cead5745f7,601116,JFK,40.64,-73.779
465343-149ea5c311e0498f99612745a95b4dfb,465343,HOU,29.607,-95.159
528248-3b3d7f137f0e43deb9fbac52e624af91,528248,LGA,40.64,-73.779
524365-a89ba9d081af4c6cbaace3a2d854676e,524365,LGA,40.64,-73.779
512691-13568be1528d4e15ad64aacf6357b1b3,512691,SJI,37.362,-121.929
545109-cc4c0be20036448dbea74f72dfa6710d,545109,PHL,39.872,-75.241
530665-cb6a02536d34414e8dfb36d371ec4c2e,530665,YYC,51.114,-114.02
637633-6cb2fb8a5dd54c2992ab08e0649ad182,637633,SJC,37.362,-121.929
548859-f10cb6b67d58420ebb49f126f04d0941,548859,YYZ,43.862,-79.37
552345-8daf20225d91466fba925f4f938765c6,552345,LOU,38.228,-85.664
652359-6822d72b7c784815861ddd38b13eea9f,652359,CLT,35.214,-80.943
529406-163142a0389e4368a3e159d928741f6a,529406,SJI,37.362,-121.929
552313-e9ca2154cc084e298b61e6a4bf4e4bdc,552313,BWI,39.175,-76.668
485149-bd09dc1a52464d71a25eb258c1a6577b,485149,UGN,41.786,-87.752
538134-283767c5fa034186b2bb4d231519602e,538134,NZY,32.699,-117.215
519631-8046e26572da4e4599e04801e4427f29,519631,FAT,36.776,-119.718
488511-5a430811c46a4797a1bd64ffbc8164f1,488511,LAX,33.942,-118.408
519260-bd1c13c2c6ca4d2ca87e4feef4b7c582,519260,MEM,35.042,-89.977
578607-7bae93726b4c45a188a5fcce1bf84937,578607,DEN,39.858,-104.667
517633-f892d312addf44efb486c83f0ebcae00,517633,SJC,37.362,-121.929
555083-7606b21cc331485cb3d829a86207cbf4,555083,DEN,39.858,-104.667
522898-df32fa5a51494eb5a99376e353829b34,522898,JFK,40.64,-73.779
663376-46af43d271934e719e0a95c74692c14c,663376,CMH,39.998,-82.892
524313-50ebbfa66a94477da4b989a6b0c12567,524313,UGN,41.786,-87.752
527187-431c52f805f74e95bc6552b08f72159d,527187,YIP,42.409,-83.01
499990-68d8ac1a366c4cc692c5ae3a66b0d54a,499990,SFO,37.619,-122.375
512301-cb8df789068f430a9acaf0cbd1074e91,512301,YED,53.667,-113.467
609221-be7a813ad80041419ff8e661cc268e31,609221,PHL,39.872,-75.241
547761-94c3e35e7151484e93b1b69468a792db,547761,PNE,39.872,-75.241
553645-722432cc842f48398aa6628de151f043,553645,JFK,40.64,-73.779
557055-05876dac7f8744de85b1228695db2177,557055,PDX,45.589,-122.597
668172-43fbf2cc41be4dae8a9ff7270be3da5f,668172,LCK,39.998,-82.892
515586-861e29a48cce4a3a990aae7ff330387f,515586,LGA,40.64,-73.779
511554-e8d1cbeedb5e4be99b46ce4e3e38bbc2,511554,LSQ,33.942,-118.408
571639-3b68b59d4ed14c768d9ad03afdb32bc1,571639,CMH,39.998,-82.892
519140-744d239165fb4e70a926a381a9427843,519140,UGN,41.786,-87.752
516841-72214a6fdd3349aa85c94273b9f02381,516841,JFK,40.64,-73.779
563882-8b52e7c5cd6c4a87abc170221ea364b5,563882,CMH,39.998,-82.892
492371-b651b82cec874c7593022a54f7b09563,492371,YEG,53.667,-113.467
581091-baec22f6364b4b6ba0d5102bda1cd1cc,581091,YED,53.667,-113.467
756434-d0918c609b13461f8f1217ab938c8f80,756434,BOS,42.364,-71.005
573378-0210ce1c8b6f450db5b621f6906396ee,573378,TUS,32.166,-110.883
503945-86bcfc51c16543c2a9153c4cf760979a,503945,YTZ,43.862,-79.37
577225-a844eac4e4be43edb4a9256e3c608c4a,577225,MEM,35.042,-89.977
518963-8a16fa3f2ec84b499426713a8e936a87,518963,UGN,41.786,-87.752
566547-ec583cf1496e41c0b960c2a449858a84,566547,YKZ,43.862,-79.37
569733-795cca2548af4db6923d3e9567b81f54,569733,NZC,30.494,-81.688
476124-40d6570c30884e0cba1d5f501cf6663d,476124,JAX,30.494,-81.688
631201-a48bc87675394cbc8cb006110cdd23d3,631201,PDX,45.589,-122.597
442484-b8edf43d874f4c48a1856537be0344f2,442484,PHX,33.535,-112.383
622248-358e0bab43ee4f20aa71d1b41d3cab14,622248,FAT,36.776,-119.718
476535-716caae6bc59481e800e4c5ce113753e,476535,YXD,53.667,-113.467
587802-76820d48df1143118baeaa986f9b8e6f,587802,LGA,40.64,-73.779
521379-c00c77ddcf5e4d5b8c59220b99f4a3b4,521379,LUF,33.535,-112.383
563410-84380719992c499dbb4b50a413403f9d,563410,JFK,40.64,-73.779
514206-00ce4ad8d73144208b493e24414d737b,514206,JFK,40.64,-73.779
630694-f318869a84c149ccb3e3652c05b066e4,630694,PNE,39.872,-75.241
617199-3dbdcd5af3b040049ca2dc9280cbf1ea,617199,LGA,40.64,-73.779
600395-79e934e3dcf2462587a0beffbebd6783,600395,MEM,35.042,-89.977
508849-394f2c6b4777449dbca5b2117dfbd3b8,508849,YOW,45.323,-75.669
654233-b4656197c305431380ca636484669cdc,654233,UGN,41.786,-87.752
601582-631ef6023e544a7e8715195afd8785f0,601582,PHX,33.535,-112.383
516251-bdd7b51eb90b4efb8351a056ecbf205a,516251,YOW,45.323,-75.669
620972-169aac1271074f7d967d0b918cc31dc7,620972,LGA,40.64,-73.779
523392-7da354f65be64793b6c4aed8d22dc34b,523392,LRF,30.494,-81.688
441982-a849c4c3250d440a9cb1b4c2dfa16843,441982,PHL,39.872,-75.241
530773-a3ff3259c7f740a0bd6519434c239cdf,530773,HOU,29.607,-95.159
525102-bc13554b6f5d475aa20d87ed6947b7e8,525102,LSQ,33.942,-118.408
573704-2dd509deb16e4488bf68fac5552c0329,573704,HOU,29.607,-95.159
582343-096008fe07c5420aa7b372c67e234de1,582343,FAT,36.776,-119.718
518826-c3022167eaf44204b0aeaf046205dcc7,518826,MDW,41.786,-87.752
511567-83b22942f4254abf97b105bac4ead69b,511567,BOS,42.364,-71.005
627436-8a546b6348d24c078dcebc122a25aefa,627436,YWG,50.056,-97.032
636078-11f8fd927e904dbb8903d08baa5571c3,636078,DTW,42.409,-83.01
528158-802705ad1ed643c5951e38f0cc9e06f4,528158,DAL,32.847,-96.852
533550-58203d2223f244269b61f72a37810ace,533550,BFI,47.53,-122.302
491930-6db79226ecf64d9ba5de72a721968cfa,491930,CLT,35.214,-80.943
567651-8eaafecc92db43c9ba137ea2ac3921d5,567651,BFI,47.53,-122.302
523030-ed28b19bc917448ea0a535bd4274eaab,523030,PHL,39.872,-75.241
547862-1ffd5d36c6264f2bb90019f78c6ac733,547862,DAL,32.847,-96.852
521331-7ff674a14c2548c8b779362762528c4b,521331,LCK,39.998,-82.892
550752-5107dc06c4ca474db70ce23b3de029a2,550752,LSQ,33.942,-118.408
536656-0fe801d3b8c045d1961f20827481d38d,536656,LAX,33.942,-118.408
553943-0d519ceb3f564516a09f6eb1a981fa6e,553943,LAS,36.08,-115.152
448564-3b4e972672764263865d79bb48cab079,448564,JFK,40.64,-73.779
610482-6ecc15056ed04f83a61b41b1bf78b990,610482,SEA,47.53,-122.302
511811-4360802b79894cf683374fd8622b16bf,511811,AUS,30.194,-97.67
495042-d995bfd9914b4d4badc45ed9da60a9b2,495042,SVZ,29.529,-98.279
540180-93524e9ddecf4f7889304e3158db44af,540180,DAL,32.847,-96.852
531625-2fb936aa1be348a79113feb0bf9f5603,531625,YAV,50.056,-97.032
549584-1c519375a8644b6b86e44b3ebb5317e0,549584,BNA,36.124,-86.678
530645-950c36ce45274b0786028648f3e6ee72,530645,LSV,36.08,-115.152
539528-00e53e45afe14c92b1e8eaa993cdcdf5,539528,YYC,51.114,-114.02
535906-cea294c8d65d49a2b7e17e02d13c39b6,535906,LUF,33.535,-112.383
502145-33b676b8733940948895c6a0047c1cda,502145,LAX,33.942,-118.408
514675-0af0513900a24c2d970df065b7542b02,514675,LGA,40.64,-73.779
515243-ec03200eef0c4ec59b57632006f3883f,515243,SJC,37.362,-121.929
557508-b000efb039bd48fcbd8c2870b61b6f15,557508,JFK,40.64,-73.779
582254-2043b0a82eb54c46bb2c30bd0401d691,582254,JFK,40.64,-73.779
558506-09117552a396430db9b6eb782a333217,558506,BOS,42.364,-71.005
542277-fbf16e584b494edb859cefc891b07b54,542277,LSQ,33.942,-118.408
519905-07634a5700344179812c905b5059835e,519905,HLZ,43.173,-79.935
603635-c9c567829ce04a359ab5f7d43cccd3ce,603635,HLA,-25.986,28.14
505941-363db9e9b4e9408a93c6afae5d655f31,505941,MDW,41.786,-87.752
497915-63316fef664c4030a95324442f1c7c4f,497915,AUS,30.194,-97.67
693729-309e769b364e4d0b8806b8ffe091d548,693729,YYZ,43.862,-79.37
514515-22fb567ed74b4e858a506ce7d6151bbe,514515,DTW,42.409,-83.01
565419-1c1e5c41110b460c97dbe35e8d260e0f,565419,NIP,30.494,-81.688
561013-47b116931bb1472a8c2259ed8a544098,561013,YQB,46.788,-71.398
537748-32ffc151cca64565a63da14281f5a59f,537748,LGA,40.64,-73.779
527133-d97250eed5a1403183b418b7320de4fd,527133,LSQ,33.942,-118.408
497108-365f42cdf6bb4be798b9083ed588653b,497108,SKF,29.529,-98.279
568004-546a305e8e87422683705f5d8c13db9c,568004,BOS,42.364,-71.005
514395-07c6b66944304080900c1912fbb54b0a,514395,HOU,29.607,-95.159
512610-33b483a78a574a05ad0c2418bcd3ac87,512610,YWG,50.056,-97.032
494463-41edc59bbe9e4a239d2f247405231eb7,494463,JFK,40.64,-73.779
566762-0fe29be75b26415ebe9c587d370782dd,566762,LGA,40.64,-73.779
614918-1098f47f985a4441a58e81e1e7ef3ed9,614918,DAL,32.847,-96.852
521859-29112dd47b644b93b7a64bd4da271ace,521859,YOW,45.323,-75.669
595284-b23ff683fdf749c993f8251fdbbf602b,595284,CLT,35.214,-80.943
583664-8e65bb8022ab47aa87f06b6d2b1bd5bb,583664,OKC,35.393,-97.601
428552-49a2c8b8dd6a44868205508c6f91183e,428552,HOU,29.607,-95.159
519260-69c078483fa04394b032a568f8723675,519260,YOW,45.323,-75.669
555751-d0439a28735d4ad9b9f846509e6e7d31,555751,PHX,33.535,-112.383
577915-3faa6a0715a642d882a221e798064240,577915,LAX,33.942,-118.408
549623-2c2d15b553c7406396981ce261a4228e,549623,YHU,45.517,-73.417
558202-b621464deecd43db871543c4c593be4f,558202,LGA,40.64,-73.779
508912-c37f7bf515334d8b9d6b7022e478ebb5,508912,SJC,37.362,-121.929
595431-4a092eae0c2642c09a6abbf0f5e13752,595431,BNA,36.124,-86.678
524076-7f2391ccec4348e98f3b0da1d8b629c7,524076,LSQ,33.942,-118.408
572744-ac39dfc2b75d481cb0570a83e5a66406,572744,LSV,36.08,-115.152
440655-416a02fd4477466d8e151292ba2628e7,440655,BIF,31.849,-106.38
517397-3ec91669306747d78689000966ecd2ea,517397,PHX,33.535,-112.383
639168-1a501f907e5245e9bb5323fa9c899594,639168,MKE,42.947,-87.896
543165-66620c2efe944a468626a9eddb79de38,543165,YUL,45.517,-73.417
521695-63ca93c759fc460a9fec43b60d060d7f,521695,BFI,47.53,-122.302
523981-a4a7b191685c49ceb7ed5a9701f68cfc,523981,YHM,43.173,-79.935
538188-54065bec80554dd0aebc95a8162330a9,538188,UGN,41.786,-87.752
635442-14abfc0a7ebf423faded3eb5c62c933b,635442,EFD,29.607,-95.159
535007-b0c11ee69d7241038da4a25f7c85e766,535007,ORD,41.786,-87.752
527038-5b8db0edf81c4f4b8f1fbfecbd76beac,527038,HOU,29.607,-95.159
550222-f5e87a921ca34982bed4160af76ca626,550222,YEG,53.667,-113.467
520193-5f96a79babbf4167b28aab53b9650b8f,520193,YOW,45.323,-75.669
514167-0774932aa45e48e08b95d5a84c6b2f45,514167,DEN,39.858,-104.667
579404-d55293f4fbac459b97c8f8eecb5a2613,579404,PHX,33.535,-112.383
598881-adb597988b494ca9b0fa239d3edb57e1,598881,LCK,39.998,-82.892
544012-1f5ff1fd00834968a3aa86c16e788647,544012,TIK,35.393,-97.601
548853-2a2e4eabde874187be0ed59d43dffb54,548853,YWG,50.056,-97.032
406210-0cbb1e960d0746fb84e12017fad1cc96,406210,LSV,36.08,-115.152
593536-cbd660e1b3704794a8b89b5a581b1aef,593536,SJC,37.362,-121.929
528164-dde545049f74454ca9f982822d267cb5,528164,AUS,30.194,-97.67
656150-02103f53e8284a8da08f6008b45aaf96,656150,LCK,39.998,-82.892
547792-b53e0fffcd3e470aba9cbb2987ba291a,547792,DAL,32.847,-96.852
503418-b31e0124ac7148e4be92786e31c5673b,503418,EFD,29.607,-95.159
573648-190bd2e9a1864c5b9606b53b2227fa82,573648,LSQ,33.942,-118.408
572744-e06ccb05261444859e07b1efa2eef105,572744,LSV,36.08,-115.152
580578-d30fe86b56814f1a890266cb30f5ef89,580578,EFD,29.607,-95.159
537413-fd1f58112b5e41fb911d86a829ee4c77,537413,EFD,29.607,-95.159
164522-cfc23c8020cd4637b310a1f99dde08b0,164522,JFK,40.64,-73.779
517743-d39720d96ad64c819723aaf993f08a2b,517743,YYC,51.114,-114.02
676707-0df8bbb7f8c9489faf32bfc6bed894de,676707,YYZ,43.862,-79.37
549631-87b261ad5b86464da8b57f09fa471df5,549631,LOU,38.228,-85.664
536229-8c869988dbf9422f808bdc2e58e2c769,536229,SAN,32.699,-117.215
494680-3088263f3dc143aa8ed72fc7538aac14,494680,YVR,49.195,-123.182
548488-1d21aceaf41a4b2b80043c44f4e412c6,548488,BFI,47.53,-122.302
375729-69ec2ce04ca54c86a4755f25ca1656b6,375729,LAX,33.942,-118.408
513933-1d26f7ecce7a4a3cbc88737b2f6f4d26,513933,CMH,39.998,-82.892
556904-1e91109c4af746e484b60f65c10f6766,556904,ELP,31.849,-106.38
546964-3c490883e26d4120854116899d8eb508,546964,YTZ,43.862,-79.37
586701-2990f2edd39046158a18e2dc67090236,586701,AUS,30.194,-97.67
536039-229e03e4f5e94adc895b433e200954a0,536039,LUF,33.535,-112.383
554141-6658e859d3d343a59569bf5c3599f823,554141,LAX,33.942,-118.408
589489-ddd95b1ac05b488f8e8ded9f8320cd29,589489,YWG,50.056,-97.032
542015-a58e47f9ea23493dbad84ac3c0b84b80,542015,YMX,45.517,-73.417
554141-f4062662e13c41e0ae3c9f944e9ed2d5,554141,IND,39.717,-86.294
512463-b7fa47e151b14eae901e7014e4762d25,512463,AUH,24.433,54.651
534939-37faf2da7235429588f579abcee78a02,534939,LSQ,33.942,-118.408
521768-5b15472cf51946d4a12845bc8cfb67f5,521768,LSV,36.08,-115.152
566762-c809f434386d4aaea7b7f5197c244839,566762,HOU,29.607,-95.159
679442-31a5d34cbbf846afa9b368bb5a330ff1,679442,ORD,41.786,-87.752
518582-b443f9ae2e574fcfaf1279973ebcc921,518582,SAT,29.529,-98.279
640580-3061c1526b754f2ab7a5e876497862a7,640580,YKZ,43.862,-79.37
514785-f3d5fbe6e7214a54b516a3b97c31dca2,514785,LAX,33.942,-118.408
631174-eaf983c4decc4b7ab50d893ea779b265,631174,YYC,51.114,-114.02
516614-c625d5b396724a5e80ae57fad9f4c512,516614,IAH,29.607,-95.159
101961-c4c922fbc83342779565d249ee5e6bf7,101961,CLT,35.214,-80.943
506858-1e2377d7155f4583b6a247b366ecdfb0,506858,YVR,49.195,-123.182
546131-b75c19e8374847658aaeb8853a46dffa,546131,DAL,32.847,-96.852
489635-419f74bc20984855bb8e42fe87215242,489635,LRF,30.494,-81.688
522426-9c81548b7fc64781a25007301626e130,522426,MKE,42.947,-87.896
516616-510eb28e06784722af393a1d0e5b6fd9,516616,AUS,30.194,-97.67
504916-5761fe54f65241bc9c5a6b092da887c2,504916,LSQ,33.942,-118.408
601917-3ce65d00bece46dba2f0c5a2979afa67,601917,DAL,32.847,-96.852
597434-946f4f6cd8ec4b0a8602061d70fbcfa2,597434,JFK,40.64,-73.779
684543-f7c914f43be14adb9ebf906f59261d8e,684543,SJI,37.362,-121.929
565275-4ed49759f4f547468a5043c9a44d79c7,565275,LAX,33.942,-118.408
611065-1d91b032e85748bea1dd34418f478e55,611065,LRF,30.494,-81.688
554532-eccbcc312110415781bd0e05954a8da6,554532,LAX,33.942,-118.408
651193-6ec7ca7902e041218d175a233c54ef1d,651193,LGA,40.64,-73.779
727886-6da54e220793405cbcbb4054aa04a83d,727886,DAL,32.847,-96.852
616752-68e7746293f94de68527d138fed5b111,616752,SKF,29.529,-98.279
540244-693cc66b3e5946e496e3c14fa84c48c8,540244,LUF,33.535,-112.383
509024-bbead519dae54de3a0a267d3b1e23375,509024,YHU,45.517,-73.417
568773-2e2e4ab3d5fb47f09ae4df68fb393bd4,568773,LGA,40.64,-73.779
516933-78b6f968349a481c92906779d849ce22,516933,YWG,50.056,-97.032
550202-c82aa520360147f784fb350495d0823c,550202,LIS,38.781,-9.136
518585-beb75c58ce6b4201b9bd654a47559501,518585,LAX,33.942,-118.408
520307-421a702bbc054cc789f22a35979cb811,520307,BWI,39.175,-76.668
560680-54e6857f4e42431e8ad7ff187a0e0d24,560680,YKZ,43.862,-79.37
556214-48e9db7bc48147f0b7ded64f6bd369b1,556214,SJO,37.362,-121.929
623972-bbda900cc9824610a34a84038a178f4c,623972,FAT,36.776,-119.718
570750-b8cf49ff17b140cd96b56e07b6b0d36f,570750,JFK,40.64,-73.779
489953-a7cb4295eed747c5928b5ac369e54697,489953,IND,39.717,-86.294
481554-6eb4b5170fea4a94aa70bd8653bac044,481554,JFK,40.64,-73.779
566682-f41cbad5aa304703a654b4d5a2a2838a,566682,HOU,29.607,-95.159
570746-fe506b2aab52474d809216e9ebc38ddd,570746,SEA,47.53,-122.302
525824-7b0909f0b55c42b284d83f361327b0cf,525824,LSV,36.08,-115.152
510243-35631411e1e7430582de12de0f2a18e1,510243,YUL,45.517,-73.417
656873-12be4ff3d28e4f81bffec6a5aecbcd28,656873,LSV,36.08,-115.152
535502-ee737302fd204a2bac5221a3b4d7899e,535502,BWI,39.175,-76.668
591063-d7373fb2e71c48a6b199939d85926590,591063,TUS,32.166,-110.883
513875-3091dd8b27c4473388bf523bd1417b2f,513875,FAT,36.776,-119.718
571637-7492347d1ec24b72a0e4e39d5cf603b6,571637,LGA,40.64,-73.779
531926-5dc1eaa99d8a41cd83bb3fc1d6298f50,531926,ORD,41.786,-87.752
490358-e4cc4b54de9a406ba50abb62be6d9842,490358,NZC,30.494,-81.688
571639-7cff6bbf2782437a87348180444d9825,571639,YYC,51.114,-114.02
541812-80e3e2fbc0db441bb4ba5d47aa2e541e,541812,YVR,49.195,-123.182
536387-83383023f5d343ec833e88bff3ea15c4,536387,MNL,14.509,121.019
525212-b1f2cd23f03e4ef1bc0cd5acabd7f46e,525212,LGA,40.64,-73.779
573378-0f19d57b974a41aebf39b4df7dca009e,573378,PDX,45.589,-122.597
533093-4f168dce230144d189169bd5b62af5be,533093,YYC,51.114,-114.02
505916-fc62f164167e4f068fa223a9c6bfa12e,505916,FTW,32.82,-97.362
553139-80f826bda5c24b1a8e87377b6bcee776,553139,YYC,51.114,-114.02
584549-9b269d87377f4077b4122ab5bda13716,584549,IAH,29.607,-95.159
543052-14465fe6919a42dc829dcbd97314381a,543052,LGA,40.64,-73.779
734565-47753fada9004837b46c2687bc6c1846,734565,LCK,39.998,-82.892
546888-fe2b069e2d7d4c74b63bada1a65933fb,546888,LSQ,33.942,-118.408
544391-c548ba8b6a9b4f85b3f1246615142486,544391,UGN,41.786,-87.752
462894-4b61850defc54cdb89b1e1d0e76d2719,462894,PHX,33.535,-112.383
532073-12493fbffa624948b634dc4d3f51daea,532073,JFK,40.64,-73.779
532711-59b7543ee05f46e68c0ad021ef4def71,532711,YTZ,43.862,-79.37
527401-8e3cd590337047de9bf17d70779c7b62,527401,TIK,35.393,-97.601
512204-d839c9d4a9ad4bda914a249b531e4f18,512204,YVR,49.195,-123.182
589154-307168eb157d4550bfed81f08a27b29d,589154,LAX,33.942,-118.408
552384-4de8261cc4194469a4ab7b6bbb39bd29,552384,DEN,39.858,-104.667
505933-5dd92d5be70a44b899d192ee29b8a527,505933,ELP,31.849,-106.38
587483-3c7662807a0e4e6db083c6a40f8210d5,587483,JFK,40.64,-73.779
588677-d0e38f42c45a42919c99e770e62a86d4,588677,JFK,40.64,-73.779
557033-29a24626e3434b1398296b5ea1e5139a,557033,JFK,40.64,-73.779
564312-645ed2cd476047daadfd9e6cd4f57a63,564312,PHL,39.872,-75.241
521814-0e42d0ca9c914fe98ec98feff62e24c7,521814,LSQ,33.942,-118.408
550221-093adffc75b1448eba3fe88d5d94d16f,550221,BFI,47.53,-122.302
533613-d84ef7d3ffac4133afa45cb2147c2db7,533613,LSQ,33.942,-118.408
702595-b4747ec35c8d41cab10cc738e76071eb,702595,PHL,39.872,-75.241
